timestamp,device_id,voltage,current,power,frequency,temperature,latency,packet_loss,throughput,duplicate_packet,checksum_valid,authentication_fail,label,label_name
2026-05-31 09:09:24.116,SGD-0007,226.1258,4.159,835.5737,50.0347,36.78,29.12,2.67,83.3,2,1,0,2,2
2026-05-31 09:09:24.218,SGD-0041,238.5146,4.7662,829.4206,50.0893,39.772,55.22,15.96,65.85,1,1,0,0,0
2026-05-31 09:09:24.320,SGD-0002,224.9332,5.0161,1078.523,50.0624,33.1,26.62,0.55,89.45,0,1,0,0,0
2026-05-31 09:09:24.422,SGD-0005,214.7713,7.2244,1248.1816,51.6258,46.635,129.18,8.66,41.01,3,1,1,1,1
2026-05-31 09:09:24.542,SGD-0021,225.1717,8.8349,1678.1102,49.8354,58.154,46.03,12.17,60.37,0,1,0,2,2
2026-05-31 09:09:24.645,SGD-0001,223.8054,5.5909,1001.6382,50.0781,33.372,24.58,0.77,90.4,0,1,0,0,0
2026-05-31 09:09:24.748,SGD-0001,224.2892,4.6069,863.6948,50.0749,32.907,23.21,0.72,92.37,0,1,0,0,0
2026-05-31 09:09:24.852,SGD-0004,219.2041,5.4232,1159.9605,49.9193,33.211,14.83,0.63,92.43,1,1,0,0,0
2026-05-31 09:09:24.954,SGD-0024,228.2241,5.6486,1176.3854,50.0069,31.849,22.96,0.66,89.76,2,1,0,0,0
2026-05-31 09:09:25.055,SGD-0036,222.5788,5.3203,1119.0403,49.7838,32.086,24.34,2.18,85.72,0,1,0,0,0
2026-05-31 09:09:25.158,SGD-0029,236.2216,8.2877,1811.3661,50.6856,34.459,57.82,3.18,86.43,1,1,0,0,0
2026-05-31 09:09:25.260,SGD-0018,221.3579,4.9384,932.4223,50.0618,31.788,15.42,0.49,90.51,0,1,0,0,0
2026-05-31 09:09:25.363,SGD-0022,217.3244,6.5632,1386.3929,50.0446,33.756,12.19,0.48,92.3,0,1,0,0,0
2026-05-31 09:09:25.465,SGD-0027,221.1377,5.4225,914.8268,49.999,36.283,13.51,0.35,90.81,1,1,0,0,0
2026-05-31 09:09:25.568,SGD-0002,225.2541,4.7507,941.2555,50.0291,31.259,25.76,0.54,88.91,0,1,1,0,0
2026-05-31 09:09:25.669,SGD-0044,255.4143,13.8973,3092.7633,48.9346,62.563,114.99,13.85,50.56,2,1,0,2,2
2026-05-31 09:09:25.773,SGD-0011,228.0469,7.689,1610.8003,49.7735,39.466,40.32,10.87,76.22,2,1,3,1,1
2026-05-31 09:09:25.903,SGD-0024,228.2334,4.9762,981.0265,49.977,31.814,20.24,1.19,91.32,0,1,1,0,0
2026-05-31 09:09:26.005,SGD-0027,221.5966,5.8668,1249.7642,49.9456,37.82,11.78,0.34,92.84,0,1,0,0,0
2026-05-31 09:09:26.107,SGD-0016,224.1284,8.5859,1493.709,49.9635,39.505,79.13,20.47,41.02,18,1,12,1,1
2026-05-31 09:09:26.212,SGD-0002,225.6541,4.1305,872.7038,50.0082,31.901,20.85,0.67,88.02,0,1,0,0,0
2026-05-31 09:09:26.314,SGD-0021,222.9209,8.5709,1750.6392,49.8392,48.897,35.85,7.96,73.96,0,1,0,0,0
2026-05-31 09:09:26.416,SGD-0049,225.2292,6.3245,1313.2566,50.051,36.887,20.87,0.36,92.62,0,1,1,0,0
2026-05-31 09:09:26.518,SGD-0012,211.4659,6.397,1292.5677,50.0124,42.426,40.96,1.56,88.1,0,1,0,2,2
2026-05-31 09:09:26.620,SGD-0041,230.714,4.3511,839.3796,50.0975,37.108,44.15,10.4,76.59,0,1,0,0,0
2026-05-31 09:09:26.723,SGD-0027,220.1642,6.1469,1212.4802,49.9915,37.834,12.18,0.29,90.7,0,1,0,0,0
2026-05-31 09:09:26.824,SGD-0021,220.9237,8.2167,1497.8269,49.8291,45.419,31.92,5.34,78.13,1,1,0,0,0
2026-05-31 09:09:26.927,SGD-0039,224.5859,5.4311,974.7564,49.9549,31.161,13.48,0.6,91.65,0,1,0,0,0
2026-05-31 09:09:27.032,SGD-0047,219.577,7.1107,1230.7764,50.0079,53.539,15.44,1.59,89.03,1,1,0,2,2
2026-05-31 09:09:27.134,SGD-0043,220.7703,4.5965,1027.3112,50.014,34.075,18.32,0.82,87.09,0,1,0,2,2
2026-05-31 09:09:27.261,SGD-0045,222.7396,5.5144,1034.4483,50.0376,49.956,17.25,1.5,91.13,0,1,0,2,2
2026-05-31 09:09:27.366,SGD-0003,224.0969,5.5479,1160.7325,49.9434,35.915,25.62,1.43,89.02,1,1,0,0,0
2026-05-31 09:09:27.469,SGD-0003,222.7158,5.0633,1009.1863,50.0168,34.223,22.11,1.07,89.59,1,1,0,0,0
2026-05-31 09:09:27.571,SGD-0047,217.5048,9.1335,1640.9949,49.9764,60.525,17.41,2.06,86.31,2,0,0,2,2
2026-05-31 09:09:27.673,SGD-0035,216.6602,6.6832,1315.4788,50.1149,31.563,36.65,3.35,85.72,1,1,0,0,0
2026-05-31 09:09:27.775,SGD-0026,210.9883,6.1785,1259.7093,50.0425,33.134,24.77,0.48,91.42,1,1,0,0,0
2026-05-31 09:09:27.878,SGD-0020,221.4206,4.2596,906.2961,50.108,35.576,73.02,8.38,75.56,7,1,1,1,1
2026-05-31 09:09:28.030,SGD-0045,224.7631,4.997,1009.3267,50.0333,43.203,15.03,1.54,93.09,0,1,0,2,2
2026-05-31 09:09:28.132,SGD-0026,210.6491,5.9222,961.3975,50.0911,33.544,22.76,0.69,93.63,0,1,0,0,0
2026-05-31 09:09:28.234,SGD-0015,212.2468,6.1251,1033.2067,50.0298,35.508,32.51,2.19,89.42,1,1,0,0,0
2026-05-31 09:09:28.336,SGD-0032,226.2432,5.6689,1130.7967,50.1566,35.6,68.57,4.13,73.78,1,1,0,0,0
2026-05-31 09:09:28.439,SGD-0019,223.4467,5.3924,1004.0337,50.0441,36.788,17.85,0.65,89.91,1,1,0,0,0
2026-05-31 09:09:28.541,SGD-0045,234.8611,5.4047,1182.4952,49.951,45.525,26.88,2.13,89.45,1,1,0,2,2
2026-05-31 09:09:28.648,SGD-0028,242.7094,9.5744,1904.9146,49.3486,31.408,31.56,2.4,83.84,1,1,0,0,0
2026-05-31 09:09:28.751,SGD-0009,227.3864,5.8307,1174.0957,50.0297,37.401,23.36,0.51,88.5,0,1,0,0,0
2026-05-31 09:09:28.853,SGD-0028,235.129,7.4805,1619.0475,49.5322,32.474,25.73,1.8,89.42,0,1,0,0,0
2026-05-31 09:09:28.955,SGD-0003,221.8528,4.7062,1011.2444,49.9688,34.898,22.04,0.78,88.88,0,1,0,0,0
2026-05-31 09:09:29.058,SGD-0012,213.5925,6.7841,1387.9447,49.8158,41.791,41.16,2.85,91.62,1,1,1,2,2
2026-05-31 09:09:29.165,SGD-0013,221.4902,6.2983,1303.6929,50.0526,35.662,18.33,0.53,90.14,1,1,0,0,0
2026-05-31 09:09:29.315,SGD-0047,217.3629,7.4896,1609.696,49.9847,54.294,20.33,1.64,84.21,0,1,0,2,2
2026-05-31 09:09:29.421,SGD-0016,271.4406,7.9159,1998.3247,50.3715,43.292,72.43,17.51,48.45,4,0,1,1,1
2026-05-31 09:09:29.523,SGD-0038,216.1982,5.405,958.3047,50.0071,36.105,15.3,0.74,90.98,0,1,0,0,0
2026-05-31 09:09:29.625,SGD-0018,221.4044,4.2698,861.8384,49.9728,34.34,13.92,0.53,92.29,1,1,0,0,0
2026-05-31 09:09:29.728,SGD-0035,214.3437,6.2532,1225.4528,50.0636,32.986,30.78,2.58,85.63,0,1,0,0,0
2026-05-31 09:09:29.835,SGD-0030,224.5625,5.864,1255.6068,50.1552,32.942,28.28,1.8,89.88,2,1,0,0,0
2026-05-31 09:09:29.937,SGD-0020,220.6521,3.9869,744.3702,50.0474,33.765,74.28,10.87,62.75,6,1,1,1,1
2026-05-31 09:09:30.056,SGD-0028,229.4004,6.0759,1309.7161,49.692,31.486,23.35,1.24,90.98,0,1,0,0,0
2026-05-31 09:09:30.159,SGD-0037,228.5094,5.1694,994.0555,50.058,30.155,42.46,1.6,88.99,1,1,0,0,0
2026-05-31 09:09:30.262,SGD-0022,218.4479,5.5295,1147.2511,50.0875,32.188,12.89,0.44,94.32,0,1,0,0,0
2026-05-31 09:09:30.365,SGD-0005,215.0602,7.0772,1477.9213,51.3536,48.907,164.09,15.58,34.08,14,0,7,1,1
2026-05-31 09:09:30.466,SGD-0013,221.2218,5.9297,1034.9902,49.9693,34.27,18.71,0.57,90.89,0,1,0,0,0
2026-05-31 09:09:30.569,SGD-0033,206.5854,9.4263,1593.7743,48.9947,32.629,22.31,3.98,80.53,1,1,0,0,0
2026-05-31 09:09:30.672,SGD-0012,213.8813,6.5887,1332.5515,49.8803,41.78,33.48,2.03,89.45,0,1,0,2,2
2026-05-31 09:09:30.774,SGD-0031,233.1398,8.337,1764.5477,50.078,39.467,159.24,21.06,34.29,11,1,7,1,1
2026-05-31 09:09:30.879,SGD-0015,211.0496,6.6321,1489.5971,49.9778,35.495,26.2,1.46,88.8,1,1,0,0,0
2026-05-31 09:09:30.981,SGD-0038,215.4368,5.3066,992.7049,49.9439,32.873,14.74,0.57,91.29,0,1,0,0,0
2026-05-31 09:09:31.083,SGD-0008,263.364,15.2538,3540.9064,50.4426,36.806,264.48,26.32,25.2,6,0,1,1,1
2026-05-31 09:09:31.185,SGD-0030,225.189,5.6345,1278.0376,50.0748,32.054,24.6,1.22,93.04,0,1,0,0,0
2026-05-31 09:09:31.287,SGD-0001,224.0414,4.7366,946.8677,49.9867,32.172,19.66,0.6,91.45,0,1,0,0,0
2026-05-31 09:09:31.389,SGD-0030,226.1423,5.9884,1326.5927,50.0998,34.18,21.87,1.03,92.22,1,1,0,0,0
2026-05-31 09:09:31.490,SGD-0039,225.7113,6.2765,1398.2229,49.9887,29.533,15.42,0.48,90.49,0,1,0,0,0
2026-05-31 09:09:31.593,SGD-0027,219.3691,6.9252,1351.0563,50.0449,36.959,13.16,0.87,89.74,0,1,0,0,0
2026-05-31 09:09:31.696,SGD-0018,219.1843,3.8516,800.9421,50.0401,31.744,15.92,0.7,91.16,2,1,1,0,0
2026-05-31 09:09:31.798,SGD-0004,219.4772,5.5195,1098.7046,49.9177,31.388,18.38,0.49,92.2,0,1,1,0,0
2026-05-31 09:09:31.901,SGD-0030,224.7199,5.8866,1079.8529,49.9956,33.994,18.62,0.7,94.34,1,1,0,0,0
2026-05-31 09:09:32.053,SGD-0011,218.7152,6.1491,1127.2752,49.4747,46.043,251.33,20.99,57.87,13,0,4,1,1
2026-05-31 09:09:32.158,SGD-0008,244.87,12.3455,2761.8501,50.2951,33.451,201.73,22.23,37.38,7,1,3,1,1
2026-05-31 09:09:32.262,SGD-0037,227.502,4.5666,954.7172,49.9911,32.068,33.52,1.21,90.18,1,1,1,0,0
2026-05-31 09:09:32.365,SGD-0020,221.7969,3.6448,0.0,50.1234,35.181,54.36,7.39,65.96,1,1,0,2,2
2026-05-31 09:09:32.467,SGD-0008,204.0196,21.8326,3848.1608,50.5406,42.961,166.61,19.74,26.99,4,1,9,1,1
2026-05-31 09:09:32.569,SGD-0036,223.097,6.0256,1306.2972,49.9152,31.895,21.67,1.58,90.68,1,1,0,0,0
2026-05-31 09:09:32.671,SGD-0043,218.4982,5.5385,1027.9108,50.2002,52.839,20.84,1.31,79.0,0,1,0,2,2
2026-05-31 09:09:32.773,SGD-0042,227.7723,4.8711,921.295,49.9712,36.42,127.4,12.88,58.31,0,1,1,0,0
2026-05-31 09:09:32.878,SGD-0050,199.1213,16.8846,2734.9332,50.4986,49.709,52.32,15.17,54.5,8,1,8,1,1
2026-05-31 09:09:32.980,SGD-0038,213.3168,4.6344,919.974,49.9892,34.954,14.98,0.47,90.36,0,1,0,0,0
2026-05-31 09:09:33.082,SGD-0022,217.0803,5.5634,1009.1827,50.1029,32.238,15.29,0.56,91.96,1,1,0,0,0
2026-05-31 09:09:33.185,SGD-0046,210.8932,6.5677,1190.8467,49.9983,33.843,19.96,0.4,93.36,1,1,0,0,0
2026-05-31 09:09:33.287,SGD-0028,224.5715,5.2118,946.0099,49.7641,31.571,18.74,0.99,90.8,0,1,1,0,0
2026-05-31 09:09:33.389,SGD-0030,223.9206,6.0409,1188.9828,50.021,34.358,16.83,0.7,91.79,1,1,0,0,0
2026-05-31 09:09:33.491,SGD-0046,209.8947,6.7296,1205.37,49.935,32.76,21.81,0.31,95.27,0,1,1,0,0
2026-05-31 09:09:33.606,SGD-0047,216.8751,6.67,1339.5132,49.9871,50.933,19.8,1.65,79.3,1,1,0,2,2
2026-05-31 09:09:33.708,SGD-0019,224.361,5.8127,1011.512,50.0119,35.31,18.85,0.47,89.09,0,1,0,0,0
2026-05-31 09:09:33.812,SGD-0029,231.8781,7.9532,1618.2925,50.4433,32.726,42.36,2.41,90.33,1,1,0,0,0
2026-05-31 09:09:33.914,SGD-0009,226.7775,5.8929,1119.9104,49.9692,36.223,19.09,0.42,87.82,1,1,0,0,0
2026-05-31 09:09:34.036,SGD-0007,234.2891,3.8347,817.4473,50.2163,37.002,33.05,2.01,79.97,1,1,0,2,2
2026-05-31 09:09:34.139,SGD-0029,228.6013,7.7071,1893.0138,50.297,30.713,31.28,1.59,93.47,0,1,0,0,0
2026-05-31 09:09:34.241,SGD-0007,230.9452,4.6522,842.5149,50.0843,34.284,29.97,1.37,86.54,1,1,1,0,0
2026-05-31 09:09:34.344,SGD-0041,228.9341,5.532,993.8615,50.0829,35.354,35.41,6.87,82.84,0,1,1,0,0
2026-05-31 09:09:34.447,SGD-0030,221.9214,5.3867,1026.3293,50.0691,34.607,17.84,0.58,93.78,0,1,1,0,0
2026-05-31 09:09:34.550,SGD-0048,217.1862,7.3377,1468.8407,49.8926,47.632,19.79,1.3,86.64,0,1,0,0,0
2026-05-31 09:09:34.652,SGD-0032,224.4686,6.254,1235.7312,50.0613,36.836,49.4,2.77,81.19,0,1,0,0,0
2026-05-31 09:09:34.754,SGD-0037,225.7564,4.072,925.4141,50.057,29.864,27.73,0.96,92.46,0,1,0,0,0
2026-05-31 09:09:34.863,SGD-0006,216.3499,6.2668,1156.679,49.8636,41.352,23.0,2.21,87.67,0,1,0,2,2
2026-05-31 09:09:34.966,SGD-0013,222.9349,5.4823,1003.3934,50.0491,33.9,20.41,0.71,90.94,0,1,1,0,0
2026-05-31 09:09:35.068,SGD-0037,225.5919,3.5795,679.7156,50.0953,31.484,23.2,0.77,93.46,0,1,0,0,0
2026-05-31 09:09:35.170,SGD-0014,217.3199,5.7795,1158.1862,49.8101,31.464,26.49,2.53,85.43,1,1,0,0,0
2026-05-31 09:09:35.272,SGD-0031,252.0549,11.1389,2380.6332,50.3571,35.27,120.27,17.52,39.63,2,1,3,1,1
2026-05-31 09:09:35.376,SGD-0013,221.7965,6.4196,1247.525,50.0222,31.9,16.13,0.63,93.73,0,1,0,0,0
2026-05-31 09:09:35.482,SGD-0006,216.8933,6.4039,1065.2321,49.9114,41.461,18.85,1.65,91.12,0,1,0,2,2
2026-05-31 09:09:35.584,SGD-0024,227.9484,4.7227,913.046,49.9693,30.08,17.6,0.87,93.71,1,1,0,0,0
2026-05-31 09:09:35.688,SGD-0023,216.8001,5.3019,1064.5094,50.0468,33.604,15.65,0.46,95.64,1,1,0,0,0
2026-05-31 09:09:35.790,SGD-0023,215.9033,6.1871,1217.26,50.0595,30.826,16.36,0.46,94.38,0,1,0,0,0
2026-05-31 09:09:35.892,SGD-0050,176.6419,19.772,2935.7975,51.8761,61.648,57.43,20.06,41.86,2,1,1,1,1
2026-05-31 09:09:36.032,SGD-0025,235.2231,10.5919,1979.6158,48.4038,51.779,57.41,13.23,37.81,5,1,4,1,1
2026-05-31 09:09:36.135,SGD-0027,221.3622,7.3504,1481.9737,51.2682,33.278,24.1,9.21,78.19,3,1,0,1,1
2026-05-31 09:09:36.238,SGD-0041,227.0476,5.0341,898.1331,50.0108,34.277,31.18,4.56,86.22,0,1,1,0,0
2026-05-31 09:09:36.341,SGD-0002,226.6502,5.003,1120.1787,49.9861,32.081,16.07,0.53,91.6,0,1,0,0,0
2026-05-31 09:09:36.442,SGD-0048,217.3036,6.9233,1346.1676,49.9163,42.855,16.39,1.03,86.2,0,1,1,0,0
2026-05-31 09:09:36.544,SGD-0047,227.9422,5.7882,1095.5729,49.7798,52.176,16.11,1.34,81.68,3,1,0,2,2
2026-05-31 09:09:36.649,SGD-0028,222.2767,4.8781,853.1099,49.9122,34.233,17.05,0.76,89.83,1,1,0,0,0
2026-05-31 09:09:36.751,SGD-0026,212.0624,6.7796,1259.6013,49.995,33.354,21.13,0.54,95.21,1,1,0,0,0
2026-05-31 09:09:36.854,SGD-0032,222.7232,5.2406,1134.5282,50.0525,37.339,37.82,1.9,86.75,0,1,1,0,0
2026-05-31 09:09:36.955,SGD-0004,220.8753,6.2628,1186.3213,49.8906,33.845,16.96,0.45,91.11,0,1,0,0,0
2026-05-31 09:09:37.061,SGD-0011,210.2932,7.0221,1306.421,49.2314,50.176,296.07,24.55,44.85,12,1,10,1,1
2026-05-31 09:09:37.163,SGD-0022,217.9381,5.0464,923.032,50.1302,33.647,15.71,0.58,89.77,0,1,0,0,0
2026-05-31 09:09:37.264,SGD-0003,221.8875,5.8055,1067.7692,50.4701,45.148,157.9,13.18,64.38,12,1,8,1,1
2026-05-31 09:09:37.366,SGD-0026,211.2651,5.6273,966.1163,50.029,33.462,17.49,0.4,93.95,0,1,0,0,0
2026-05-31 09:09:37.468,SGD-0022,216.0608,6.1102,1118.7938,50.087,31.057,15.24,0.45,92.64,1,1,0,0,0
2026-05-31 09:09:37.570,SGD-0026,211.8994,5.532,959.3935,50.0229,33.267,17.53,0.43,91.29,0,1,0,0,0
2026-05-31 09:09:37.673,SGD-0009,225.7778,5.9746,1234.0969,50.0322,32.789,19.36,0.45,91.72,0,1,0,0,0
2026-05-31 09:09:37.776,SGD-0009,226.7666,5.4495,1012.6928,50.0889,30.421,17.57,0.68,92.9,0,1,0,0,0
2026-05-31 09:09:37.879,SGD-0034,226.7317,6.2802,1348.6803,49.902,27.271,16.53,0.32,88.57,0,1,0,0,0
2026-05-31 09:09:37.982,SGD-0029,226.649,6.8613,1377.2844,50.1601,31.062,26.66,1.16,90.97,0,1,0,0,0
2026-05-31 09:09:38.084,SGD-0031,285.925,14.9706,4341.1803,51.2966,34.952,139.46,14.74,33.1,3,0,7,1,1
2026-05-31 09:09:38.212,SGD-0032,222.7003,5.3761,1053.0817,50.1014,36.86,30.98,1.33,88.82,0,1,0,0,0
2026-05-31 09:09:38.314,SGD-0035,214.5266,6.1735,1209.3196,50.0156,33.244,25.08,1.98,86.14,0,1,0,0,0
2026-05-31 09:09:38.418,SGD-0018,220.9467,4.57,983.1787,49.9814,33.202,13.91,0.55,91.08,0,1,0,0,0
2026-05-31 09:09:38.519,SGD-0034,227.2099,6.9625,1255.0581,49.8772,30.034,13.77,0.28,88.23,1,1,0,0,0
2026-05-31 09:09:38.622,SGD-0006,209.393,6.3706,1258.8824,50.0438,39.205,20.05,1.34,84.68,0,1,0,2,2
2026-05-31 09:09:38.726,SGD-0017,228.1265,5.9871,1225.6465,50.0893,32.645,17.47,0.68,90.45,0,1,0,0,0
2026-05-31 09:09:38.833,SGD-0003,220.5509,5.3147,995.2696,50.3056,44.647,106.36,8.83,72.36,0,1,0,2,2
2026-05-31 09:09:38.936,SGD-0040,222.8726,5.6786,1168.6861,50.0384,29.76,16.34,0.34,88.45,1,1,0,0,0
2026-05-31 09:09:39.038,SGD-0002,224.3015,4.797,1001.9652,49.9897,31.982,17.06,0.41,90.77,0,1,0,0,0
2026-05-31 09:09:39.139,SGD-0019,222.0823,4.9528,975.9894,49.9975,34.799,20.54,0.39,88.48,0,1,0,0,0
2026-05-31 09:09:39.243,SGD-0041,224.3394,4.667,891.577,50.0551,33.111,27.19,3.09,89.04,1,1,0,0,0
2026-05-31 09:09:39.346,SGD-0026,211.3575,5.4363,956.21,49.9551,32.258,18.89,0.35,89.3,1,1,0,0,0
2026-05-31 09:09:39.448,SGD-0041,223.6713,5.0147,905.2722,50.053,33.973,22.54,2.18,91.08,1,1,0,0,0
2026-05-31 09:09:39.576,SGD-0005,217.5248,6.5648,1255.7914,50.938,41.313,112.99,10.25,52.75,0,1,0,0,0
2026-05-31 09:09:39.678,SGD-0045,232.933,7.6848,1483.8748,49.9551,58.737,24.17,1.71,79.32,1,1,0,2,2
2026-05-31 09:09:39.780,SGD-0041,223.3462,4.8975,964.913,50.1043,35.838,17.49,1.52,93.92,1,1,0,0,0
2026-05-31 09:09:39.882,SGD-0003,222.1502,4.8057,1053.633,50.1873,42.062,77.26,6.31,72.48,0,1,0,2,2
2026-05-31 09:09:39.983,SGD-0015,210.6291,6.4137,1281.3456,49.9589,33.807,23.67,1.08,88.62,0,1,1,0,0
2026-05-31 09:09:40.107,SGD-0040,223.2186,5.7764,1156.5027,50.0055,28.574,20.3,0.39,91.71,1,0,1,0,0
2026-05-31 09:09:40.210,SGD-0019,222.2205,4.8044,964.8545,49.94,32.955,17.33,0.46,90.68,1,1,1,0,0
2026-05-31 09:09:40.314,SGD-0045,230.4199,7.3274,1526.4433,49.9347,50.622,21.24,1.18,86.5,2,1,0,0,0
2026-05-31 09:09:40.416,SGD-0039,225.5653,6.6081,1177.8887,49.9516,28.521,12.36,0.52,91.12,0,1,0,0,0
2026-05-31 09:09:40.518,SGD-0035,215.5288,6.4133,1073.8708,50.0499,32.772,19.79,1.39,86.32,2,1,0,0,0
2026-05-31 09:09:40.620,SGD-0040,221.3369,5.4609,1097.2602,49.9708,29.169,20.32,0.33,93.08,0,1,1,0,0
2026-05-31 09:09:40.723,SGD-0002,225.9592,5.5686,1098.0876,49.9784,31.287,38.09,9.72,79.86,4,1,3,1,1
2026-05-31 09:09:40.825,SGD-0010,220.3627,6.1217,1020.8652,49.8637,35.199,27.94,1.24,91.65,0,1,0,0,0
2026-05-31 09:09:40.948,SGD-0004,219.3204,5.2234,893.7364,49.8653,32.972,16.59,0.41,89.88,1,1,0,0,0
2026-05-31 09:09:41.050,SGD-0028,221.0483,5.6235,1115.5269,49.8866,32.61,17.75,0.64,89.65,1,1,0,0,0
2026-05-31 09:09:41.151,SGD-0041,223.3888,5.8194,1149.631,50.0004,32.607,16.38,1.08,92.36,1,1,0,0,0
2026-05-31 09:09:41.253,SGD-0015,211.1606,6.131,1143.0281,49.9861,34.537,21.86,0.74,89.63,0,1,0,0,0
2026-05-31 09:09:41.355,SGD-0029,225.9838,6.6051,1410.7793,50.0471,33.251,21.14,0.84,93.05,2,1,0,0,0
2026-05-31 09:09:41.462,SGD-0023,216.5845,6.5054,1375.7363,50.0176,29.002,19.23,0.37,93.67,1,1,0,0,0
2026-05-31 09:09:41.563,SGD-0030,222.3359,5.0338,984.6893,49.9858,35.807,22.87,0.77,92.16,0,1,1,0,0
2026-05-31 09:09:41.665,SGD-0011,210.7992,10.0411,1774.7195,48.3676,58.817,204.26,18.87,54.82,4,0,4,1,1
2026-05-31 09:09:41.767,SGD-0020,231.9917,4.5024,1006.3303,49.8094,41.465,37.43,5.77,75.68,1,1,0,2,2
2026-05-31 09:09:41.868,SGD-0045,229.5579,6.2349,1387.5111,49.9742,42.587,21.32,0.89,85.99,0,1,0,0,0
2026-05-31 09:09:41.970,SGD-0034,232.0805,7.0822,1564.5528,49.5442,35.363,76.06,8.15,62.2,12,0,9,1,1
2026-05-31 09:09:42.072,SGD-0042,227.4109,5.4596,1257.815,50.0245,35.06,87.82,8.52,70.62,0,1,0,0,0
2026-05-31 09:09:42.232,SGD-0008,212.7493,17.5862,3721.3311,50.9845,45.469,218.04,30.71,20.31,20,1,11,1,1
2026-05-31 09:09:42.334,SGD-0036,217.895,4.7561,801.1956,49.4884,41.068,241.38,17.61,67.06,9,1,9,1,1
2026-05-31 09:09:42.436,SGD-0032,223.1353,4.6829,980.8929,50.1102,34.432,26.16,0.96,88.63,0,1,0,0,0
2026-05-31 09:09:42.538,SGD-0031,262.5903,12.0418,2778.3815,51.3354,33.027,161.12,21.28,30.21,20,1,6,1,1
2026-05-31 09:09:42.639,SGD-0003,222.3702,5.5116,1018.5329,50.1218,42.28,59.04,4.21,81.98,0,1,0,2,2
2026-05-31 09:09:42.741,SGD-0032,224.1663,4.7188,991.8404,50.1087,35.318,22.75,0.81,92.22,1,1,0,0,0
2026-05-31 09:09:42.842,SGD-0042,228.2223,4.7694,895.4638,49.9541,34.948,61.78,5.66,77.27,0,1,0,0,0
2026-05-31 09:09:42.945,SGD-0012,213.042,5.95,1023.71,49.9222,41.071,30.32,1.51,89.83,0,1,0,2,2
2026-05-31 09:09:43.048,SGD-0021,221.7134,7.162,1292.5565,49.9445,43.166,29.27,3.63,85.76,1,1,0,0,0
2026-05-31 09:09:43.150,SGD-0026,212.3398,6.3931,1138.8492,49.9815,29.884,19.7,0.37,88.2,0,1,0,0,0
2026-05-31 09:09:43.252,SGD-0004,219.0772,4.6419,878.8485,49.9492,35.421,15.88,0.46,93.26,1,1,0,0,0
2026-05-31 09:09:43.353,SGD-0043,219.696,5.5402,1152.529,50.1529,46.574,25.24,0.96,81.45,2,1,0,0,0
2026-05-31 09:09:43.455,SGD-0010,221.6818,6.4997,1321.7243,49.9029,34.828,23.77,0.87,92.88,0,1,1,0,0
2026-05-31 09:09:43.557,SGD-0027,276.5708,8.5229,1886.0005,52.1072,29.131,42.3,10.96,56.65,1,0,0,1,1
2026-05-31 09:09:43.663,SGD-0034,229.8374,5.9656,0.0,49.7127,34.32,55.44,5.48,74.03,1,1,0,0,0
2026-05-31 09:09:43.765,SGD-0049,226.5004,5.7182,1116.6756,50.0817,35.606,16.55,0.37,93.83,0,1,0,0,0
2026-05-31 09:09:43.870,SGD-0024,228.3553,4.6095,859.8917,49.9258,29.128,16.08,0.65,93.45,0,1,0,0,0
2026-05-31 09:09:43.983,SGD-0004,220.4826,5.2394,978.9804,49.9034,36.029,18.46,0.34,94.42,1,1,0,0,0
2026-05-31 09:09:44.113,SGD-0016,255.1607,6.8373,1620.59,50.2801,38.025,57.17,11.42,61.56,0,1,0,0,0
2026-05-31 09:09:44.216,SGD-0007,228.8839,5.6782,1254.8882,50.0123,35.91,24.53,1.05,88.09,0,1,0,0,0
2026-05-31 09:09:44.318,SGD-0010,221.3381,6.6824,1258.4802,49.948,33.049,21.62,0.82,94.52,0,1,0,0,0
2026-05-31 09:09:44.419,SGD-0004,220.9543,5.8225,1106.6638,49.9992,33.452,16.98,0.4,94.64,1,1,0,0,0
2026-05-31 09:09:44.521,SGD-0026,211.1532,7.1001,1364.2977,50.0332,27.647,21.38,0.32,89.85,0,1,0,0,0
2026-05-31 09:09:44.622,SGD-0031,238.6592,11.9057,2764.3283,50.2969,38.813,147.24,34.19,21.76,19,1,12,1,1
2026-05-31 09:09:44.725,SGD-0033,211.9019,8.7179,1493.1009,49.3925,35.175,20.1,2.67,84.75,0,1,0,0,0
2026-05-31 09:09:44.828,SGD-0029,194.1228,6.2096,1104.903,50.1347,28.078,41.13,3.87,63.35,3,0,4,1,1
2026-05-31 09:09:44.931,SGD-0038,214.8224,4.142,769.3699,49.9994,33.183,16.13,0.42,88.97,1,1,0,0,0
2026-05-31 09:09:45.032,SGD-0015,212.295,5.7056,1057.5112,50.042,34.928,19.71,0.68,88.36,1,1,0,0,0
2026-05-31 09:09:45.134,SGD-0022,271.6994,7.4347,1920.998,51.6094,36.009,24.13,7.39,79.12,1,1,0,1,1
2026-05-31 09:09:45.236,SGD-0005,218.6064,5.8656,1018.5917,50.6196,36.345,79.98,6.75,66.88,2,1,0,0,0
2026-05-31 09:09:45.347,SGD-0046,209.8757,6.8661,1226.4513,49.9773,33.796,18.51,0.53,95.43,0,1,0,0,0
