timestamp,device_id,voltage,latency,status,ensemble_pred
2024-01-01 10:45:05,SGD-0047,225.7494,22.05,0,0
2024-01-02 11:10:30,SGD-0017,228.0742,13.59,2,2
2024-01-02 15:14:55,SGD-0015,231.9436,26.26,2,2
2024-01-01 11:53:10,SGD-0027,217.5345,19.98,0,0
2024-01-01 09:52:25,SGD-0027,217.7573,21.01,0,0
2024-01-02 04:30:40,SGD-0011,204.6826,167.11,1,1
2024-01-01 08:36:10,SGD-0008,222.484,13.26,0,0
2024-01-02 03:37:40,SGD-0003,213.6348,237.8,1,1
2024-01-01 06:00:00,SGD-0048,217.7375,11.94,0,0
2024-01-02 14:41:50,SGD-0015,220.8793,16.04,2,2
2024-01-01 02:10:35,SGD-0026,220.7137,12.61,0,0
2024-01-02 17:07:05,SGD-0037,211.6364,6.18,2,2
2024-01-02 13:31:20,SGD-0027,209.4757,13.61,2,2
2024-01-02 04:04:30,SGD-0037,192.5303,203.4,2,1
2024-01-01 01:00:45,SGD-0046,219.7452,10.6,0,0
2024-01-02 05:14:35,SGD-0004,336.805,387.44,1,1
2024-01-01 07:22:40,SGD-0034,223.02,20.29,0,0
2024-01-01 04:37:35,SGD-0040,220.874,17.1,0,0
2024-01-01 07:27:35,SGD-0004,216.869,25.78,0,0
2024-01-01 17:32:35,SGD-0008,167.7697,78.09,1,1
2024-01-02 07:04:40,SGD-0007,383.2868,180.95,1,1
2024-01-01 22:13:30,SGD-0029,220.8782,84.96,1,1
2024-01-01 21:02:15,SGD-0034,234.5793,194.77,1,1
2024-01-02 06:25:35,SGD-0045,348.0132,188.45,1,1
2024-01-01 07:56:15,SGD-0025,230.3439,18.51,0,0
2024-01-01 10:16:00,SGD-0042,211.3322,10.2,0,0
2024-01-02 05:07:20,SGD-0033,133.6521,54.29,1,1
2024-01-02 10:01:55,SGD-0012,202.6154,19.71,2,2
2024-01-02 00:06:05,SGD-0042,208.2486,61.4,1,1
2024-01-01 20:18:10,SGD-0047,211.5286,87.13,1,1
2024-01-02 05:40:15,SGD-0039,158.0363,185.63,1,1
2024-01-02 07:50:00,SGD-0003,361.7531,104.97,1,1
2024-01-02 05:49:40,SGD-0035,153.2091,70.92,1,1
2024-01-02 09:58:40,SGD-0006,204.1756,23.93,2,2
2024-01-02 12:06:15,SGD-0025,231.1642,15.1,2,2
2024-01-02 02:53:15,SGD-0003,217.203,111.89,1,1
2024-01-01 21:11:30,SGD-0014,215.7046,281.6,1,1
2024-01-01 16:31:35,SGD-0046,225.93,12.29,0,0
2024-01-01 14:26:00,SGD-0008,223.9119,20.14,0,0
2024-01-02 11:09:20,SGD-0026,226.3172,14.69,2,2
2024-01-02 01:09:15,SGD-0047,210.8758,281.63,1,1
2024-01-01 09:07:25,SGD-0003,222.4378,22.13,0,0
2024-01-02 03:55:00,SGD-0027,221.3397,197.0,1,1
2024-01-02 08:38:20,SGD-0036,149.3502,287.47,1,1
2024-01-01 20:26:25,SGD-0030,221.0337,66.27,1,1
2024-01-01 10:02:50,SGD-0001,228.2,11.16,0,0
2024-01-01 22:28:55,SGD-0001,222.365,130.13,1,1
2024-01-02 07:25:20,SGD-0047,357.1661,124.72,1,1
2024-01-01 19:49:50,SGD-0036,233.8189,66.72,1,1
2024-01-02 12:29:35,SGD-0042,210.7452,20.95,2,2
2024-01-01 05:52:35,SGD-0024,225.7295,19.98,0,0
2024-01-02 03:31:45,SGD-0037,203.7348,267.76,1,1
2024-01-01 20:49:40,SGD-0050,293.2211,116.66,1,1
2024-01-02 09:50:20,SGD-0021,202.3053,41.59,2,2
2024-01-02 14:12:55,SGD-0034,222.7515,58.91,2,2
2024-01-01 11:51:20,SGD-0030,219.6395,12.32,2,0
2024-01-02 07:08:30,SGD-0028,148.6195,47.8,1,1
2024-01-01 19:14:20,SGD-0007,205.1834,44.07,1,1
2024-01-02 00:29:35,SGD-0011,232.103,55.95,1,1
2024-01-01 04:18:45,SGD-0008,219.4311,31.15,0,0
2024-01-02 04:23:55,SGD-0026,231.3596,119.88,1,1
2024-01-02 06:36:35,SGD-0034,138.0035,67.91,1,1
2024-01-01 13:32:55,SGD-0044,218.433,14.85,0,0
2024-01-01 15:30:40,SGD-0041,218.4812,20.11,0,0
2024-01-01 23:56:00,SGD-0006,223.9818,112.95,1,1
2024-01-02 10:36:35,SGD-0019,221.8415,48.35,2,2
2024-01-01 15:21:35,SGD-0041,218.884,29.3,0,0
2024-01-01 12:17:30,SGD-0050,226.216,19.0,2,0
2024-01-02 17:04:35,SGD-0049,229.6645,20.09,2,2
2024-01-02 06:13:35,SGD-0022,145.1844,69.48,1,1
2024-01-02 01:10:00,SGD-0022,214.2338,397.16,1,1
2024-01-02 15:04:45,SGD-0036,243.5379,95.59,2,2
2024-01-02 00:03:05,SGD-0042,212.4671,224.24,1,1
2024-01-02 00:39:55,SGD-0003,217.6606,46.92,1,1
2024-01-01 11:31:45,SGD-0035,219.5714,14.37,0,0
2024-01-01 14:39:45,SGD-0028,219.6278,22.11,0,0
2024-01-02 07:50:45,SGD-0047,139.9476,132.3,1,1
2024-01-01 15:42:25,SGD-0040,222.9851,22.19,0,0
2024-01-02 08:32:20,SGD-0017,349.5186,137.27,1,1
2024-01-01 04:27:30,SGD-0025,229.1902,15.42,1,0
2024-01-02 04:38:55,SGD-0043,216.1067,213.49,1,1
2024-01-02 12:17:55,SGD-0043,225.8475,16.0,2,2
2024-01-01 06:44:15,SGD-0029,223.412,11.37,0,0
2024-01-02 10:54:05,SGD-0033,226.3875,15.81,0,2
2024-01-02 09:14:25,SGD-0021,211.0167,28.31,2,2
2024-01-01 19:22:10,SGD-0042,196.6586,7.59,1,1
2024-01-02 00:31:05,SGD-0043,222.8712,123.42,1,1
2024-01-01 06:04:50,SGD-0005,215.84,14.6,0,0
2024-01-02 04:05:15,SGD-0040,224.3612,155.1,1,1
2024-01-02 05:43:45,SGD-0017,354.4741,208.35,1,1
2024-01-02 05:17:30,SGD-0002,348.5918,171.89,1,1
2024-01-02 11:42:25,SGD-0031,223.3962,14.66,2,2
2024-01-01 22:48:05,SGD-0040,221.8597,98.04,1,1
2024-01-01 07:57:45,SGD-0013,216.7623,16.35,0,0
2024-01-02 13:54:55,SGD-0047,219.482,33.77,2,2
2024-01-02 01:30:35,SGD-0021,227.8234,379.77,1,1
2024-01-01 17:02:05,SGD-0042,210.8466,11.63,0,0
2024-01-01 07:19:40,SGD-0003,221.3439,9.41,0,0
2024-01-02 05:40:45,SGD-0014,347.8017,87.96,2,1
2024-01-02 08:41:50,SGD-0010,350.8522,101.98,1,1
2024-01-01 01:37:00,SGD-0023,211.7066,10.26,0,0
2024-01-01 03:20:40,SGD-0029,218.5332,5.82,0,0
2024-01-01 03:02:15,SGD-0014,214.5798,24.99,0,0
2024-01-02 03:09:40,SGD-0029,215.576,583.67,1,1
2024-01-01 10:44:25,SGD-0046,228.2592,5.25,0,0
2024-01-01 05:34:35,SGD-0042,206.9078,5.74,1,2
2024-01-02 07:28:00,SGD-0032,390.0618,146.93,1,1
2024-01-02 15:18:25,SGD-0050,237.4485,17.08,2,2
2024-01-01 10:14:50,SGD-0021,218.2917,26.42,0,0
2024-01-02 05:37:45,SGD-0029,158.9913,774.87,1,1
2024-01-01 13:36:20,SGD-0030,218.862,13.83,0,0
2024-01-02 09:34:25,SGD-0024,214.0371,36.71,2,2
2024-01-02 00:59:20,SGD-0041,216.1288,227.11,1,1
2024-01-01 12:54:25,SGD-0037,218.1317,9.6,0,0
2024-01-01 21:26:45,SGD-0026,223.2174,67.38,1,1
2024-01-02 14:48:05,SGD-0006,223.754,29.94,2,2
2024-01-01 21:36:05,SGD-0045,220.5852,113.22,1,1
2024-01-01 06:54:50,SGD-0003,222.4156,8.55,0,0
2024-01-01 11:04:25,SGD-0023,216.4542,9.76,0,0
2024-01-02 05:08:55,SGD-0043,365.1558,127.64,1,1
2024-01-01 06:18:20,SGD-0039,222.5717,13.81,0,0
2024-01-02 03:43:00,SGD-0009,210.6095,222.41,1,1
2024-01-02 17:30:55,SGD-0008,217.0625,10.54,2,2
2024-01-01 06:12:15,SGD-0038,225.7694,15.07,0,0
2024-01-01 20:17:00,SGD-0009,229.8718,114.28,1,1
2024-01-01 16:58:30,SGD-0016,225.4709,14.68,0,0
2024-01-02 00:12:05,SGD-0050,219.1771,109.27,1,1
2024-01-02 00:24:45,SGD-0045,218.5919,72.48,1,1
2024-01-02 14:06:15,SGD-0010,222.5726,27.21,2,2
2024-01-02 11:02:40,SGD-0038,228.6354,19.45,2,2
2024-01-02 08:14:00,SGD-0038,393.3278,25.77,1,1
2024-01-02 01:46:00,SGD-0009,193.9943,179.0,1,1
2024-01-02 10:34:10,SGD-0040,228.1593,32.08,2,2
2024-01-02 03:41:35,SGD-0001,227.6295,173.93,1,1
2024-01-02 00:10:40,SGD-0004,210.3319,60.31,1,1
2024-01-01 13:05:00,SGD-0008,222.4324,11.78,0,0
2024-01-02 06:00:50,SGD-0007,379.8226,269.27,1,1
2024-01-02 00:46:05,SGD-0045,222.4678,22.75,1,1
2024-01-01 23:54:30,SGD-0026,219.2604,41.97,1,1
2024-01-01 14:00:40,SGD-0027,219.1448,25.47,0,0
2024-01-01 03:25:35,SGD-0037,213.3657,17.64,0,0
2024-01-01 01:02:40,SGD-0020,216.9039,8.53,0,0
2024-01-02 10:20:30,SGD-0010,197.5149,23.87,2,2
2024-01-02 05:18:25,SGD-0024,361.5119,99.52,1,1
2024-01-01 19:12:45,SGD-0029,108.5767,77.75,1,1
2024-01-01 02:49:05,SGD-0006,218.3137,9.66,2,0
2024-01-02 11:00:10,SGD-0030,219.6285,10.27,2,2
2024-01-02 03:48:20,SGD-0041,214.7529,289.05,1,1
2024-01-01 18:42:10,SGD-0019,240.9999,35.73,1,1
2024-01-01 02:53:35,SGD-0050,221.7392,19.08,0,0
2024-01-02 07:54:15,SGD-0043,156.9402,208.6,1,1
2024-01-02 03:06:30,SGD-0010,228.897,233.9,1,1
2024-01-01 20:31:20,SGD-0012,204.0825,88.28,1,1
2024-01-01 00:25:40,SGD-0009,214.064,24.85,0,0
2024-01-02 01:43:05,SGD-0007,206.9576,736.73,1,1
2024-01-01 23:12:45,SGD-0036,217.4798,45.11,1,1
2024-01-01 00:38:05,SGD-0028,215.3686,25.38,0,0
2024-01-02 01:49:35,SGD-0041,221.059,291.22,1,1
2024-01-02 14:58:10,SGD-0029,222.8852,35.03,2,2
2024-01-01 14:10:40,SGD-0048,221.2681,9.08,0,0
2024-01-02 03:02:20,SGD-0008,214.2796,993.78,1,1
2024-01-02 11:47:35,SGD-0008,223.2671,28.83,2,2
2024-01-01 20:27:35,SGD-0007,310.4996,84.72,1,1
2024-01-02 11:32:25,SGD-0044,217.8335,19.88,2,2
2024-01-01 17:39:00,SGD-0002,198.4948,61.49,1,1
2024-01-02 08:36:30,SGD-0012,154.5394,233.35,1,1
2024-01-02 12:46:30,SGD-0043,215.2526,35.25,2,2
2024-01-02 01:39:50,SGD-0027,200.9842,152.12,1,1
2024-01-01 22:19:15,SGD-0031,219.1311,111.23,1,1
2024-01-02 06:22:45,SGD-0013,135.3932,144.06,1,1
2024-01-01 07:37:15,SGD-0016,228.2023,18.08,0,0
2024-01-02 00:14:20,SGD-0009,215.8189,70.79,1,1
2024-01-01 02:25:30,SGD-0015,218.2019,13.12,1,0
2024-01-02 02:00:20,SGD-0020,204.0874,125.12,1,1
2024-01-02 09:46:05,SGD-0018,203.726,14.57,2,2
2024-01-02 10:02:45,SGD-0014,198.3037,29.65,2,2
2024-01-02 13:22:25,SGD-0005,230.4488,13.72,2,2
2024-01-01 15:22:45,SGD-0009,217.4066,11.52,0,0
2024-01-01 10:07:00,SGD-0045,223.2144,6.32,0,0
2024-01-01 08:55:20,SGD-0013,217.6794,25.24,0,0
2024-01-01 13:07:30,SGD-0033,223.9856,7.73,0,0
2024-01-01 23:07:00,SGD-0046,228.5483,115.88,1,1
2024-01-02 13:47:45,SGD-0039,215.8464,16.69,2,2
2024-01-01 15:55:20,SGD-0013,217.2397,20.92,0,0
2024-01-01 15:34:00,SGD-0003,221.69,14.05,0,0
2024-01-02 08:17:50,SGD-0049,142.7993,144.89,1,1
2024-01-01 23:05:30,SGD-0015,221.4421,173.66,1,1
2024-01-02 13:30:45,SGD-0047,222.2624,11.35,2,2
2024-01-01 14:38:05,SGD-0046,225.2849,10.97,0,0
2024-01-01 09:16:15,SGD-0011,231.5403,25.26,0,0
2024-01-02 11:26:20,SGD-0001,227.5654,16.65,2,2
2024-01-01 22:15:20,SGD-0029,226.2815,96.98,1,1
2024-01-02 07:25:25,SGD-0020,122.1523,127.19,1,1
2024-01-02 14:42:50,SGD-0032,221.3737,23.14,2,2
2024-01-01 11:40:55,SGD-0019,221.0982,11.3,0,0
2024-01-01 18:40:35,SGD-0002,105.7304,117.52,1,1
2024-01-01 20:29:15,SGD-0028,127.3726,143.42,1,1
2024-01-01 23:38:45,SGD-0010,215.1982,147.33,1,1
2024-01-01 01:00:00,SGD-0021,213.5149,19.63,0,0
2024-01-02 03:06:35,SGD-0029,211.6447,117.69,1,1
2024-01-01 07:46:55,SGD-0038,225.4989,8.08,0,0
2024-01-02 13:09:30,SGD-0046,223.3337,33.72,2,2
2024-01-02 17:14:25,SGD-0046,222.7884,22.51,2,2
2024-01-01 08:50:35,SGD-0023,215.898,22.3,0,0
2024-01-02 14:00:30,SGD-0020,220.0168,39.64,2,2
2024-01-02 14:38:40,SGD-0022,202.1068,57.13,2,2
2024-01-02 01:14:15,SGD-0047,231.1799,213.24,1,1
2024-01-02 13:15:50,SGD-0016,221.8978,12.43,2,2
2024-01-02 01:15:50,SGD-0004,218.7618,175.56,1,1
2024-01-02 09:10:10,SGD-0016,222.6279,19.31,2,2
2024-01-02 02:19:55,SGD-0040,233.9723,357.63,1,1
2024-01-02 10:12:00,SGD-0049,208.4814,58.2,2,2
2024-01-02 08:13:45,SGD-0013,123.7231,25.41,1,1
2024-01-01 21:05:25,SGD-0002,258.6405,62.53,1,1
2024-01-02 09:35:50,SGD-0021,205.0045,15.13,2,2
2024-01-02 15:39:20,SGD-0006,231.3314,8.7,2,2
2024-01-02 11:25:15,SGD-0009,218.9509,14.72,2,2
2024-01-02 17:38:45,SGD-0024,224.7364,20.22,2,2
2024-01-01 06:37:45,SGD-0019,218.4616,24.16,0,0
2024-01-02 17:17:45,SGD-0041,216.374,34.38,2,2
2024-01-02 14:13:15,SGD-0047,220.0984,30.78,2,2
2024-01-02 08:48:25,SGD-0005,218.1116,5.84,2,2
2024-01-02 09:30:45,SGD-0041,205.1473,17.72,2,2
2024-01-01 10:26:35,SGD-0010,221.4234,26.71,0,0
2024-01-02 11:28:10,SGD-0028,221.2782,35.26,2,2
2024-01-02 10:01:15,SGD-0043,207.5442,32.73,2,2
2024-01-02 08:02:55,SGD-0042,373.0246,51.59,1,1
2024-01-02 10:22:50,SGD-0025,205.6891,8.65,2,2
2024-01-01 10:34:40,SGD-0012,220.0895,7.82,0,0
2024-01-01 03:31:10,SGD-0042,207.2148,11.02,0,0
2024-01-01 23:59:50,SGD-0049,234.8222,164.39,1,1
2024-01-01 02:30:15,SGD-0006,217.6954,9.91,0,0
2024-01-02 12:41:40,SGD-0031,223.2031,56.92,2,2
2024-01-01 22:25:40,SGD-0036,219.2317,90.89,1,1
2024-01-01 01:11:05,SGD-0026,221.5409,16.94,1,0
2024-01-02 07:57:20,SGD-0047,380.5905,277.29,1,1
2024-01-01 23:49:30,SGD-0038,222.3906,144.3,1,1
2024-01-02 08:47:20,SGD-0044,147.6148,165.32,1,1
2024-01-02 09:36:50,SGD-0013,202.9669,23.58,2,2
2024-01-02 02:49:30,SGD-0043,234.0777,238.2,1,1
2024-01-01 04:26:45,SGD-0006,217.6909,8.8,1,0
2024-01-01 12:21:30,SGD-0010,223.8338,19.71,0,0
2024-01-01 18:23:25,SGD-0039,206.53,63.09,1,1
2024-01-01 15:22:20,SGD-0033,221.0911,20.52,0,0
2024-01-02 08:13:35,SGD-0049,167.7662,114.27,1,1
2024-01-01 15:31:35,SGD-0040,225.3635,23.54,0,0
2024-01-02 01:06:20,SGD-0049,208.2638,153.15,1,1
2024-01-01 15:49:25,SGD-0025,229.7087,20.08,0,0
2024-01-02 02:15:40,SGD-0022,228.4024,270.92,1,1
2024-01-02 13:06:00,SGD-0049,236.3169,9.14,2,2
2024-01-02 16:43:35,SGD-0004,215.8442,8.86,2,0
2024-01-01 00:04:15,SGD-0023,210.4247,20.96,0,0
2024-01-02 13:44:25,SGD-0001,235.3182,24.21,2,2
2024-01-01 10:57:40,SGD-0032,222.759,22.2,0,0
2024-01-02 12:30:05,SGD-0046,221.5708,31.24,2,2
2024-01-02 15:22:25,SGD-0027,219.14,30.59,2,2
2024-01-02 10:43:00,SGD-0007,219.4661,27.43,2,2
2024-01-01 17:49:15,SGD-0025,334.4692,132.98,1,1
2024-01-02 07:28:30,SGD-0005,358.5187,686.89,1,1
2024-01-02 01:07:10,SGD-0007,200.4622,184.28,1,1
2024-01-02 02:13:25,SGD-0044,190.769,171.38,1,1
2024-01-01 17:56:45,SGD-0049,190.1201,59.86,1,1
2024-01-02 07:23:30,SGD-0037,147.1863,393.23,1,1
2024-01-02 09:23:20,SGD-0002,200.8767,17.09,2,2
2024-01-02 01:45:50,SGD-0037,221.0123,579.39,1,1
2024-01-01 11:05:30,SGD-0012,221.5748,18.49,0,0
2024-01-02 12:43:25,SGD-0036,216.2887,5.42,2,2
2024-01-01 01:39:20,SGD-0035,213.636,21.52,0,0
2024-01-02 02:29:10,SGD-0045,216.5021,119.77,1,1
2024-01-01 02:45:00,SGD-0021,215.5223,28.88,0,0
2024-01-02 10:55:05,SGD-0015,221.49,13.85,2,2
2024-01-01 02:03:20,SGD-0049,227.1541,17.22,0,0
2024-01-01 20:41:30,SGD-0013,259.8501,91.12,1,1
2024-01-02 04:01:25,SGD-0024,218.9576,239.57,1,1
2024-01-02 06:20:15,SGD-0006,351.4324,38.59,1,1
2024-01-01 16:20:00,SGD-0009,217.1578,17.83,0,0
2024-01-02 00:25:20,SGD-0043,222.3592,59.96,1,1
2024-01-01 06:18:45,SGD-0004,214.5146,14.66,0,0
2024-01-02 08:15:55,SGD-0038,130.9867,677.06,1,1
2024-01-01 11:15:25,SGD-0044,219.1902,24.06,0,0
2024-01-02 14:50:15,SGD-0011,214.9848,4.13,2,2
2024-01-01 23:31:25,SGD-0034,219.6822,55.29,1,1
2024-01-01 17:08:50,SGD-0014,217.5165,29.28,0,0
2024-01-01 09:17:45,SGD-0027,216.4909,15.83,0,0
2024-01-01 22:38:15,SGD-0019,216.9152,130.69,1,1
2024-01-02 15:58:00,SGD-0048,221.524,14.23,2,2
2024-01-01 22:36:35,SGD-0025,224.092,123.04,1,1
2024-01-01 11:47:40,SGD-0011,230.4688,30.98,0,0
2024-01-01 19:40:25,SGD-0025,265.2287,28.93,1,1
2024-01-01 22:33:05,SGD-0049,234.4227,270.1,1,1
2024-01-01 03:18:40,SGD-0049,228.8507,25.17,0,0
2024-01-02 10:13:05,SGD-0017,205.5888,26.36,2,2
2024-01-01 23:45:50,SGD-0050,218.3963,80.77,1,1
2024-01-01 10:05:05,SGD-0023,217.0719,24.73,1,0
2024-01-02 09:51:10,SGD-0014,202.7659,15.4,2,2
2024-01-01 18:30:05,SGD-0009,197.8863,58.29,1,2
2024-01-01 15:00:25,SGD-0023,215.7736,18.57,0,0
2024-01-02 15:59:15,SGD-0018,224.5516,20.52,2,2
2024-01-01 06:56:25,SGD-0029,221.7282,9.01,0,0
2024-01-02 13:46:15,SGD-0048,214.7563,6.08,2,2
2024-01-02 12:05:10,SGD-0020,223.0368,17.22,2,2
2024-01-01 04:27:10,SGD-0047,223.0008,8.94,0,0
2024-01-01 07:31:15,SGD-0004,215.9413,27.43,0,0
2024-01-02 03:58:15,SGD-0028,194.19,378.52,1,1
2024-01-01 09:20:50,SGD-0005,220.705,19.11,2,0
2024-01-02 00:22:20,SGD-0015,215.8289,158.75,1,1
2024-01-02 11:46:25,SGD-0029,224.1014,30.16,2,2
2024-01-01 12:09:45,SGD-0030,220.2852,12.91,0,0
2024-01-01 02:48:50,SGD-0039,219.5291,20.27,0,0
2024-01-01 01:51:10,SGD-0040,219.5982,18.94,0,0
2024-01-01 07:14:05,SGD-0026,223.7407,19.14,0,0
2024-01-01 11:54:55,SGD-0041,219.3365,18.0,0,0
2024-01-02 16:13:10,SGD-0021,220.7193,33.23,2,0
2024-01-02 09:10:15,SGD-0008,217.5128,18.86,2,2
2024-01-02 05:02:20,SGD-0032,124.1177,344.06,1,1
2024-01-01 00:28:50,SGD-0010,215.6415,13.03,0,0
2024-01-02 10:31:40,SGD-0035,192.7645,24.39,2,2
2024-01-02 00:30:00,SGD-0036,223.5765,101.78,1,1
2024-01-01 18:47:40,SGD-0018,344.9133,140.79,1,1
2024-01-02 14:34:45,SGD-0042,213.7968,25.9,2,2
2024-01-01 01:29:15,SGD-0043,220.6792,22.14,0,0
2024-01-02 15:38:20,SGD-0021,206.0151,14.33,2,2
2024-01-02 02:37:55,SGD-0012,217.6582,320.5,1,1
2024-01-01 00:12:20,SGD-0004,211.3726,10.42,0,0
2024-01-01 05:22:50,SGD-0049,230.1845,24.23,0,0
2024-01-01 10:12:50,SGD-0028,221.4974,29.24,0,0
2024-01-01 22:21:50,SGD-0049,229.8692,68.13,1,1
2024-01-02 03:03:15,SGD-0046,205.7921,240.49,1,1
2024-01-02 11:59:20,SGD-0005,219.0944,11.6,2,2
2024-01-02 04:07:00,SGD-0031,228.8541,402.15,1,1
2024-01-02 06:32:35,SGD-0045,361.4669,52.46,1,1
2024-01-02 03:41:50,SGD-0040,226.8505,553.39,1,1
2024-01-02 04:17:25,SGD-0006,231.7304,97.27,1,1
2024-01-02 10:43:05,SGD-0022,216.3342,12.14,2,2
2024-01-02 11:36:35,SGD-0040,224.3076,18.27,2,2
2024-01-02 00:10:15,SGD-0033,215.9317,36.04,1,1
2024-01-02 15:09:20,SGD-0042,222.1479,21.18,2,2
2024-01-02 15:56:55,SGD-0028,217.6536,41.06,2,2
2024-01-02 15:39:25,SGD-0010,228.7097,81.04,2,2
2024-01-02 09:09:25,SGD-0047,218.5492,20.06,2,2
2024-01-02 05:44:55,SGD-0034,128.2275,308.71,1,1
2024-01-01 14:51:00,SGD-0027,218.8881,26.3,0,0
2024-01-02 03:20:50,SGD-0014,210.0816,366.38,2,1
2024-01-01 13:08:10,SGD-0010,222.4599,26.18,0,0
2024-01-01 06:12:20,SGD-0038,226.3051,21.17,0,0
2024-01-01 05:40:55,SGD-0014,213.7218,28.49,0,0
2024-01-02 12:29:20,SGD-0007,220.338,20.84,2,2
2024-01-01 19:31:20,SGD-0026,246.62,29.7,1,1
2024-01-01 12:47:50,SGD-0036,221.9457,5.63,0,0
2024-01-02 02:41:40,SGD-0017,223.4655,167.32,1,1
2024-01-01 03:16:20,SGD-0024,225.7642,20.21,0,0
2024-01-02 01:48:15,SGD-0034,219.7662,404.86,1,1
2024-01-01 19:41:05,SGD-0030,228.9664,64.87,1,1
2024-01-02 00:09:10,SGD-0028,221.6406,162.09,1,1
2024-01-02 14:43:50,SGD-0001,215.6942,53.83,1,2
2024-01-01 22:08:55,SGD-0030,221.5256,116.74,1,1
2024-01-02 13:38:25,SGD-0003,221.0961,15.97,2,2
2024-01-01 02:30:55,SGD-0027,214.198,16.82,0,0
2024-01-01 05:31:10,SGD-0045,221.7844,20.23,0,0
2024-01-01 17:43:30,SGD-0007,220.6412,76.86,1,1
2024-01-02 01:20:15,SGD-0030,221.9716,358.3,1,1
2024-01-02 14:17:25,SGD-0023,210.8004,64.37,2,2
2024-01-01 20:09:00,SGD-0030,103.6739,29.62,1,2
2024-01-01 18:20:15,SGD-0007,362.4092,22.88,1,1
2024-01-02 08:08:30,SGD-0019,366.4576,376.89,2,1
2024-01-01 06:29:20,SGD-0005,217.0327,20.73,0,0
2024-01-01 23:19:35,SGD-0007,221.4769,143.54,1,1
2024-01-02 08:41:40,SGD-0019,372.5678,1004.89,1,1
2024-01-02 06:16:20,SGD-0040,347.3798,296.26,1,1
2024-01-01 10:27:15,SGD-0034,223.4972,23.58,0,0
2024-01-02 02:33:35,SGD-0017,230.3664,114.3,1,1
2024-01-01 21:30:00,SGD-0025,227.8312,73.17,1,1
2024-01-02 16:22:20,SGD-0030,222.6956,9.25,2,2
2024-01-01 10:14:00,SGD-0036,221.1346,8.59,0,0
2024-01-01 23:27:00,SGD-0036,215.2195,36.09,1,1
2024-01-02 02:51:45,SGD-0032,202.5899,217.32,1,1
2024-01-01 13:20:25,SGD-0023,215.3426,4.09,0,0
2024-01-02 04:35:00,SGD-0031,208.5185,200.84,1,1
2024-01-01 11:03:00,SGD-0030,219.2338,24.53,0,0
2024-01-01 08:58:05,SGD-0046,225.8353,20.15,0,0
2024-01-01 11:59:40,SGD-0050,226.7887,13.28,0,0
2024-01-01 04:31:35,SGD-0031,218.8095,24.83,0,0
2024-01-01 04:57:00,SGD-0022,214.7427,9.68,0,0
2024-01-01 00:21:15,SGD-0015,214.5177,20.63,0,0
2024-01-01 11:37:05,SGD-0024,230.2562,24.76,0,0
2024-01-02 11:59:40,SGD-0031,223.3962,11.39,2,2
2024-01-02 01:35:50,SGD-0001,231.5078,127.21,1,1
2024-01-02 05:23:40,SGD-0043,367.7042,153.91,1,1
2024-01-02 15:26:40,SGD-0007,226.6972,205.87,2,1
2024-01-02 14:55:10,SGD-0002,220.2896,32.46,2,2
2024-01-02 11:43:30,SGD-0007,219.4661,13.07,2,2
2024-01-02 07:23:05,SGD-0016,151.964,145.55,1,1
2024-01-01 06:34:50,SGD-0002,212.3534,11.08,1,0
2024-01-01 04:46:40,SGD-0045,220.9465,18.88,0,0
2024-01-02 07:55:20,SGD-0033,390.0349,62.35,1,1
2024-01-01 07:17:45,SGD-0009,215.9653,14.39,0,0
2024-01-01 12:24:50,SGD-0044,217.1988,27.57,1,0
2024-01-01 09:00:30,SGD-0033,222.1504,9.26,0,0
2024-01-01 21:31:20,SGD-0003,217.4845,63.24,1,1
2024-01-01 19:14:50,SGD-0002,332.4188,147.94,1,1
2024-01-02 16:08:15,SGD-0024,229.0904,21.38,2,2
2024-01-01 21:15:30,SGD-0037,211.4135,80.87,1,1
2024-01-02 17:00:05,SGD-0036,222.2076,13.16,2,2
2024-01-01 16:17:15,SGD-0047,224.1552,10.39,0,0
2024-01-01 22:09:20,SGD-0018,221.1683,112.52,1,1
2024-01-02 12:49:10,SGD-0036,218.3165,15.17,2,2
2024-01-01 06:51:40,SGD-0020,219.8257,9.78,0,0
2024-01-02 13:26:40,SGD-0045,235.7389,43.55,2,2
2024-01-01 18:57:20,SGD-0044,150.0064,57.76,1,1
2024-01-01 11:23:20,SGD-0014,218.0508,24.03,0,0
2024-01-01 11:29:25,SGD-0040,223.6617,21.14,0,0
2024-01-02 03:08:10,SGD-0023,215.1742,148.36,1,1
2024-01-01 19:10:45,SGD-0049,327.7594,150.99,1,1
2024-01-02 05:30:15,SGD-0012,157.3459,129.23,1,1
2024-01-01 04:42:10,SGD-0025,226.8106,11.92,0,0
2024-01-01 20:15:10,SGD-0011,278.2846,38.98,1,1
2024-01-02 02:21:50,SGD-0033,221.1902,249.53,1,1
2024-01-02 00:44:05,SGD-0022,216.1304,42.49,1,1
2024-01-01 12:41:25,SGD-0018,222.8268,15.81,0,0
2024-01-01 10:01:10,SGD-0027,215.7641,23.1,0,0
2024-01-02 01:18:05,SGD-0021,228.2839,314.0,1,1
2024-01-01 22:25:50,SGD-0005,221.0102,89.89,1,1
2024-01-01 19:26:25,SGD-0008,217.3457,83.0,1,1
2024-01-01 20:52:15,SGD-0006,221.8904,48.72,1,1
