timestamp,device_id,voltage,current,power,frequency,temperature,latency,packet_loss,throughput,duplicate_packet,checksum_valid,authentication_fail,base_prediction,adaptive_prediction,prediction_match,total_retrains
2026-06-01 05:14:47.305,SGD-0003,261.9811,9.628,2072.707,54.15,30.238,38.42,6.33,73.24,4,0,0,1,1,1,1,1,1,0.2624,0.2624,1,0
2026-06-01 05:14:47.407,SGD-0036,210.9053,5.2665,1034.1133,50.3305,32.749,28.24,1.65,83.81,1,1,0,0,1,1,1,,,0.2622,0.2622,1,0
2026-06-01 05:14:47.507,SGD-0023,192.0924,4.1424,721.2897,49.9503,25.243,19.31,0.42,91.18,1,1,0,0,1,1,1,,,0.262,0.262,1,0
2026-06-01 05:14:47.608,SGD-0048,204.187,4.5327,0.0,50.0065,24.952,19.82,1.63,93.29,0,1,0,0,2,2,2,,,0.2618,0.2618,1,0
2026-06-01 05:14:47.709,SGD-0048,204.5473,3.9488,699.3924,49.9932,25.384,16.92,1.14,95.34,0,1,1,0,0,0,0,1,1,0.2624,0.2624,1,0
2026-06-01 05:14:47.811,SGD-0044,177.3935,17.1198,2681.6963,48.7267,26.696,373.63,7.0,55.86,3,0,0,1,1,1,1,1,1,0.263,0.263,1,0
2026-06-01 05:14:47.913,SGD-0046,198.8575,3.7077,645.1832,49.913,30.41,22.65,0.45,93.31,0,1,0,0,2,2,2,,,0.2628,0.2628,1,0
2026-06-01 05:14:48.014,SGD-0007,204.9214,3.8477,766.4745,49.9073,28.569,36.55,3.72,84.61,1,1,0,0,1,1,1,,,0.2626,0.2626,1,0
2026-06-01 05:14:48.115,SGD-0038,196.4773,3.2723,505.79,49.9557,24.208,20.0,0.39,88.82,1,1,0,0,1,1,1,,,0.2624,0.2624,1,0
2026-06-01 05:14:48.217,SGD-0026,203.0237,4.8759,960.3739,49.9129,29.214,18.4,0.52,89.99,1,1,0,0,1,1,1,,,0.2622,0.2622,1,0
2026-06-01 05:14:48.319,SGD-0021,272.291,8.6673,2103.8844,48.0669,71.359,78.15,8.02,65.04,4,0,1,1,1,1,1,1,1,0.2627,0.2627,1,0
2026-06-01 05:14:48.420,SGD-0004,203.9544,4.6669,932.079,50.0323,30.804,17.35,0.45,90.88,0,1,0,0,2,2,2,,,0.2625,0.2625,1,0
2026-06-01 05:14:48.521,SGD-0012,215.709,4.9114,1015.5943,49.7447,40.95,35.53,5.96,84.41,0,1,0,0,2,2,2,,,0.2623,0.2623,1,0
2026-06-01 05:14:48.625,SGD-0006,269.889,9.4766,2043.5207,49.513,35.969,88.96,11.11,45.36,10,1,3,1,1,1,1,1,1,0.2629,0.2629,1,0
2026-06-01 05:14:48.725,SGD-0011,186.2794,10.8592,1701.2974,50.2078,50.831,157.42,33.44,24.28,2,0,2,1,1,1,1,1,1,0.2634,0.2634,1,0
2026-06-01 05:14:48.827,SGD-0006,255.5923,6.8827,1657.4773,49.6093,40.027,65.89,12.58,38.08,2,1,3,1,1,1,1,1,1,0.264,0.264,1,0
2026-06-01 05:14:48.930,SGD-0047,219.189,4.6593,802.0225,49.6319,35.712,146.24,19.79,64.14,5,1,1,1,1,1,1,1,1,0.2646,0.2646,1,0
2026-06-01 05:14:49.039,SGD-0040,203.4777,4.991,943.3327,50.0048,41.291,20.86,1.39,87.85,1,1,0,0,1,1,1,,,0.2644,0.2644,1,0
2026-06-01 05:14:49.140,SGD-0038,195.5943,3.5466,589.7193,49.9498,25.207,19.65,0.59,92.24,0,1,0,0,2,2,2,,,0.2642,0.2642,1,0
2026-06-01 05:14:49.242,SGD-0006,295.9593,15.1003,4148.0615,53.16,39.058,59.69,18.39,32.1,6,1,0,1,1,1,1,1,1,0.2647,0.2647,1,0
2026-06-01 05:14:49.344,SGD-0003,254.4832,7.8498,1687.6456,52.89,33.19,84.15,16.98,52.73,17,0,6,1,1,1,1,1,1,0.2653,0.2653,1,0
2026-06-01 05:14:49.445,SGD-0038,195.8363,3.4604,524.9652,49.9054,27.458,18.33,0.49,94.34,0,1,0,0,2,2,2,,,0.2651,0.2651,1,0
2026-06-01 05:14:49.547,SGD-0044,194.9704,14.369,2406.426,49.0699,31.924,333.24,21.73,40.76,10,0,14,1,1,1,1,1,1,0.2656,0.2656,1,0
2026-06-01 05:14:49.648,SGD-0049,197.7667,4.6557,887.0484,50.0239,24.683,13.97,0.49,90.15,0,1,0,0,2,2,2,,,0.2654,0.2654,1,0
2026-06-01 05:14:49.750,SGD-0039,227.8576,4.9539,927.3526,50.2101,26.466,17.75,2.58,87.27,0,1,0,2,2,2,2,1,1,0.266,0.266,1,0
2026-06-01 05:14:49.852,SGD-0031,198.4815,4.0745,693.3779,49.9375,27.636,15.59,0.61,91.26,0,1,0,0,2,2,2,,,0.2658,0.2658,1,0
2026-06-01 05:14:49.954,SGD-0019,199.8439,4.0711,824.2389,49.9673,27.031,16.98,0.75,92.39,0,1,0,0,2,2,2,,,0.2656,0.2656,1,0
2026-06-01 05:14:50.055,SGD-0038,253.2041,13.0012,2962.7872,48.0208,36.699,138.0,6.26,67.17,2,1,5,1,1,1,1,1,1,0.2661,0.2661,1,0
2026-06-01 05:14:50.157,SGD-0040,200.0381,5.1937,983.4182,49.9667,37.992,18.72,1.01,90.03,1,1,0,0,1,1,1,,,0.2659,0.2659,1,0
2026-06-01 05:14:50.259,SGD-0012,211.8533,4.0646,617.5501,49.8089,35.025,26.43,4.18,87.01,0,1,0,0,2,2,2,,,0.2657,0.2657,1,0
2026-06-01 05:14:50.361,SGD-0046,199.9494,3.8367,663.1476,50.0075,28.327,18.14,0.63,95.31,0,1,0,0,2,2,2,,,0.2655,0.2655,1,0
2026-06-01 05:14:50.491,SGD-0035,200.2062,5.3631,912.9708,50.0518,32.473,21.19,1.13,89.22,0,1,0,0,2,2,2,,,0.2653,0.2653,1,0
2026-06-01 05:14:50.594,SGD-0027,197.6818,4.1788,649.2487,49.9717,32.592,33.19,1.68,87.14,2,1,0,0,1,1,1,,,0.2651,0.2651,1,0
2026-06-01 05:14:50.696,SGD-0003,242.4204,6.0275,1319.1006,53.2531,47.198,68.99,12.63,60.0,1,1,3,1,1,1,1,1,1,0.2657,0.2657,1,0
2026-06-01 05:14:50.797,SGD-0015,223.6794,9.6882,1858.0938,50.5183,42.665,152.59,21.56,38.53,6,1,1,1,1,1,1,1,1,0.2662,0.2662,1,0
2026-06-01 05:14:50.899,SGD-0026,203.6876,5.0482,956.2633,49.9789,28.305,22.85,0.41,92.06,0,1,0,0,2,2,2,,,0.266,0.266,1,0
2026-06-01 05:14:51.000,SGD-0006,271.6639,12.4406,2842.7557,52.0569,35.586,55.81,20.04,43.44,6,1,7,1,1,1,1,1,1,0.2666,0.2666,1,0
2026-06-01 05:14:51.101,SGD-0019,199.5684,4.116,779.8373,49.9925,25.602,17.31,0.61,90.5,0,1,0,0,2,2,2,,,0.2664,0.2664,1,0
2026-06-01 05:14:51.203,SGD-0029,214.7898,6.9911,1466.0655,50.2309,57.453,31.1,2.93,80.58,0,1,0,2,2,2,2,1,1,0.2669,0.2669,1,0
2026-06-01 05:14:51.304,SGD-0049,198.6642,5.1524,937.6257,50.0789,24.657,15.7,0.38,88.85,0,1,0,0,2,2,2,,,0.2667,0.2667,1,0
2026-06-01 05:14:51.405,SGD-0020,201.8615,4.2192,753.6935,51.022,36.302,124.57,5.46,70.61,1,1,1,0,1,1,1,,,0.2665,0.2665,1,0
2026-06-01 05:14:51.507,SGD-0016,209.862,4.8855,909.6275,50.013,36.927,20.7,1.36,84.99,0,1,1,0,1,1,1,,,0.2663,0.2663,1,0
2026-06-01 05:14:51.608,SGD-0032,202.8955,3.8916,647.3954,50.0018,30.902,15.86,0.52,89.71,0,1,0,0,2,2,2,,,0.2661,0.2661,1,0
2026-06-01 05:14:51.710,SGD-0015,212.3038,7.3048,1654.4321,50.3101,39.095,104.87,14.05,56.7,3,1,0,0,1,1,1,,,0.2659,0.2659,1,0
2026-06-01 05:14:51.812,SGD-0040,199.6838,4.8885,940.6709,49.9789,37.68,15.09,0.71,89.23,0,1,0,0,2,2,2,,,0.2657,0.2657,1,0
2026-06-01 05:14:51.914,SGD-0025,223.4226,5.6856,1106.6391,50.3354,50.487,27.98,3.0,76.39,2,1,1,2,1,1,1,,,0.2655,0.2655,1,0
2026-06-01 05:14:52.015,SGD-0023,192.0397,4.3415,760.619,49.9758,24.919,19.15,0.55,91.32,1,1,0,0,1,1,1,,,0.2653,0.2653,1,0
2026-06-01 05:14:52.117,SGD-0014,199.0004,4.7957,730.724,49.9188,35.906,15.38,0.76,87.21,0,1,0,2,2,2,2,1,1,0.2659,0.2659,1,0
2026-06-01 05:14:52.219,SGD-0023,191.0856,4.187,656.1322,50.0215,26.388,20.74,0.66,90.54,1,1,0,0,1,1,1,,,0.2657,0.2657,1,0
2026-06-01 05:14:52.321,SGD-0005,194.4931,4.3552,768.0999,49.9177,28.01,17.26,0.78,89.52,1,1,0,0,1,1,1,,,0.2655,0.2655,1,0
2026-06-01 05:14:52.422,SGD-0048,202.459,3.3486,702.4623,49.9524,25.119,16.63,1.17,93.2,0,1,1,0,0,0,0,1,1,0.266,0.266,1,0
2026-06-01 05:14:52.523,SGD-0009,199.5628,3.0699,514.6155,49.9419,28.098,12.97,0.54,90.23,1,1,0,0,1,1,1,,,0.2658,0.2658,1,0
2026-06-01 05:14:52.624,SGD-0002,212.1475,4.8215,869.4212,50.4186,36.432,76.68,18.78,60.37,15,1,9,1,1,1,1,1,1,0.2664,0.2664,1,0
2026-06-01 05:14:52.726,SGD-0041,216.2552,12.3132,2254.9067,50.7582,39.349,94.91,14.14,54.6,6,1,5,1,1,1,1,1,1,0.2669,0.2669,1,0
2026-06-01 05:14:52.828,SGD-0031,199.2279,4.1006,800.7484,50.0092,28.205,16.01,0.55,91.95,0,1,0,0,2,2,2,,,0.2667,0.2667,1,0
2026-06-01 05:14:52.930,SGD-0010,224.0038,7.0986,1524.6683,50.6182,40.817,149.0,26.66,23.25,19,1,5,1,1,1,1,1,1,0.2673,0.2673,1,0
2026-06-01 05:14:53.031,SGD-0034,239.0678,12.5906,2916.1973,48.9598,50.966,114.92,13.88,49.82,2,1,3,1,1,1,1,1,1,0.2678,0.2678,1,0
2026-06-01 05:14:53.132,SGD-0018,209.4343,10.5556,1952.9631,51.092,55.176,50.18,9.21,64.58,2,1,2,1,1,1,1,1,1,0.2683,0.2683,1,0
2026-06-01 05:14:53.250,SGD-0043,207.9705,4.2345,814.5044,50.0985,26.446,46.1,1.59,85.58,0,1,0,0,2,2,2,,,0.2681,0.2681,1,0
2026-06-01 05:14:53.351,SGD-0027,196.6642,3.8787,609.5894,49.9857,33.5,24.55,1.16,90.32,3,1,1,0,1,1,1,,,0.2679,0.2679,1,0
2026-06-01 05:14:53.452,SGD-0009,198.1629,3.1683,593.4176,49.9762,27.967,11.35,0.4,93.26,0,1,0,0,2,2,2,,,0.2677,0.2677,1,0
2026-06-01 05:14:53.553,SGD-0050,222.0284,5.0325,903.7472,50.0363,40.986,60.34,8.38,57.24,10,1,3,1,1,1,1,1,1,0.2683,0.2683,1,0
2026-06-01 05:14:53.655,SGD-0038,238.6649,10.564,2402.0662,49.1092,42.842,100.5,9.6,64.62,0,0,3,1,2,2,2,,,0.2681,0.2681,1,0
2026-06-01 05:14:53.756,SGD-0044,201.6774,12.2026,2105.4832,49.3842,30.314,341.52,24.63,42.52,11,1,6,1,1,1,1,1,1,0.2686,0.2686,1,0
2026-06-01 05:14:53.858,SGD-0006,259.4977,9.9676,2522.5833,51.2047,36.658,205.07,21.15,29.48,9,1,9,1,1,1,1,1,1,0.2691,0.2691,1,0
2026-06-01 05:14:53.961,SGD-0025,234.4162,4.7445,1130.6923,50.318,45.602,27.58,2.23,73.29,0,1,0,2,2,2,2,1,1,0.2697,0.2697,1,0
2026-06-01 05:14:54.061,SGD-0049,198.7369,4.4966,797.9984,50.0187,28.052,19.34,0.36,88.99,0,1,0,0,2,2,2,,,0.2695,0.2695,1,0
2026-06-01 05:14:54.163,SGD-0005,194.2116,4.4618,826.2345,49.9551,27.537,14.8,0.63,92.62,0,1,0,0,2,2,2,,,0.2693,0.2693,1,0
2026-06-01 05:14:54.265,SGD-0004,202.2012,4.2393,759.1045,50.0186,30.192,17.99,0.34,92.96,0,1,0,0,2,2,2,,,0.2691,0.2691,1,0
2026-06-01 05:14:54.367,SGD-0037,192.5709,3.977,678.6037,49.9676,31.162,17.32,0.5,92.71,0,1,0,0,2,2,2,,,0.2689,0.2689,1,0
2026-06-01 05:14:54.468,SGD-0006,239.9853,7.5183,1516.9686,50.7555,30.943,139.5,13.88,50.01,1,1,0,0,1,1,1,,,0.2687,0.2687,1,0
2026-06-01 05:14:54.569,SGD-0017,203.0977,5.6496,1053.1905,50.1764,26.101,19.66,1.35,90.94,0,1,0,0,2,2,2,,,0.2685,0.2685,1,0
2026-06-01 05:14:54.672,SGD-0031,263.6157,4.031,919.114,51.6217,43.978,37.87,4.55,71.36,1,0,1,1,1,1,1,1,1,0.269,0.269,1,0
2026-06-01 05:14:54.774,SGD-0038,201.3641,14.7876,2657.9295,52.2011,49.738,183.59,13.69,52.56,2,1,9,1,1,1,1,1,1,0.2696,0.2696,1,0
2026-06-01 05:14:54.877,SGD-0041,214.8446,9.8965,1647.5176,50.3089,46.432,123.21,18.27,39.25,13,1,4,1,1,1,1,1,1,0.2701,0.2701,1,0
2026-06-01 05:14:54.978,SGD-0048,203.8307,3.5704,678.8923,49.9313,26.106,18.49,0.81,94.08,1,1,0,0,1,1,1,,,0.2699,0.2699,1,0
2026-06-01 05:14:55.079,SGD-0003,235.752,5.0276,1035.1532,52.107,41.299,77.24,13.62,58.22,4,1,2,1,1,1,1,1,1,0.2704,0.2704,1,0
2026-06-01 05:14:55.181,SGD-0024,202.8395,4.6127,736.2355,50.199,28.394,25.61,1.12,87.29,2,1,1,0,1,1,1,,,0.2702,0.2702,1,0
2026-06-01 05:14:55.282,SGD-0041,213.2368,10.5209,2193.7264,49.0723,57.038,133.18,17.91,42.8,1,1,4,1,1,1,1,1,1,0.2708,0.2708,1,0
2026-06-01 05:14:55.384,SGD-0025,232.6151,4.8084,946.0733,50.2067,43.592,22.77,1.74,77.36,1,1,0,2,1,1,1,,,0.2706,0.2706,1,0
2026-06-01 05:14:55.488,SGD-0022,293.2241,13.1538,3207.4498,51.502,62.29,166.04,22.02,45.25,2,1,2,1,1,1,1,1,1,0.2711,0.2711,1,0
2026-06-01 05:14:55.591,SGD-0041,266.8211,21.9734,4567.8711,53.0353,52.519,127.73,16.07,31.18,4,1,1,1,1,1,1,1,1,0.2716,0.2716,1,0
2026-06-01 05:14:55.693,SGD-0002,185.7709,13.7599,2317.4308,52.1896,39.644,211.87,21.49,53.18,5,1,8,1,1,1,1,1,1,0.2721,0.2721,1,0
2026-06-01 05:14:55.796,SGD-0048,203.1857,4.1173,798.5564,49.9022,24.161,16.86,0.77,94.16,0,1,0,0,2,2,2,,,0.2719,0.2719,1,0
2026-06-01 05:14:55.898,SGD-0008,202.5362,4.0983,736.5336,49.9759,30.293,15.2,0.55,93.35,0,1,0,0,2,2,2,,,0.2717,0.2717,1,0
2026-06-01 05:14:56.000,SGD-0036,208.4724,4.8544,870.86,50.2215,30.388,22.71,1.21,86.58,0,1,0,0,2,2,2,,,0.2716,0.2716,1,0
2026-06-01 05:14:56.102,SGD-0035,201.7133,7.8366,1445.8575,50.0456,40.401,143.44,10.16,61.96,16,0,5,1,1,1,1,1,1,0.2721,0.2721,1,0
2026-06-01 05:14:56.203,SGD-0020,202.7998,4.6693,696.4615,50.6932,32.409,82.89,4.04,79.73,0,1,0,0,2,2,2,,,0.2719,0.2719,1,0
2026-06-01 05:14:56.304,SGD-0028,207.9721,5.6791,1060.1451,50.4653,33.16,42.81,5.57,85.1,0,1,0,0,2,2,2,,,0.2717,0.2717,1,0
2026-06-01 05:14:56.406,SGD-0046,199.4218,3.3091,568.8959,49.9361,29.218,19.54,0.74,91.89,0,1,0,0,2,2,2,,,0.2715,0.2715,1,0
2026-06-01 05:14:56.507,SGD-0023,197.5354,5.1619,885.2261,50.0313,36.243,20.35,0.62,92.05,1,1,0,2,1,1,1,,,0.2713,0.2713,1,0
2026-06-01 05:14:56.609,SGD-0040,197.7434,4.5993,897.3566,49.9244,33.59,14.11,0.82,92.27,0,1,1,0,2,2,2,,,0.2711,0.2711,1,0
2026-06-01 05:14:56.711,SGD-0021,256.5903,10.991,2523.8598,49.8108,69.61,63.75,10.98,48.31,3,1,0,1,1,1,1,1,1,0.2716,0.2716,1,0
2026-06-01 05:14:56.812,SGD-0050,228.257,5.1251,970.5576,49.956,47.548,52.12,6.62,63.05,5,1,0,2,1,1,1,,,0.2714,0.2714,1,0
2026-06-01 05:14:56.913,SGD-0043,208.7026,4.6192,935.9472,50.0618,25.052,38.09,1.13,86.17,1,1,0,0,1,1,1,,,0.2712,0.2712,1,0
2026-06-01 05:14:57.015,SGD-0030,195.968,18.3439,3397.7473,51.8905,41.297,174.12,5.41,63.82,3,0,8,1,1,1,1,1,1,0.2718,0.2718,1,0
2026-06-01 05:14:57.116,SGD-0015,204.2893,5.7183,1110.3865,50.2212,36.939,75.76,9.6,66.78,0,1,0,0,2,2,2,,,0.2716,0.2716,1,0
2026-06-01 05:14:57.217,SGD-0014,203.6303,4.1351,837.3635,49.8297,41.031,14.16,0.94,83.77,0,1,0,2,2,2,2,1,1,0.2721,0.2721,1,0
2026-06-01 05:14:57.319,SGD-0002,246.4355,22.8058,5239.9289,54.1113,49.057,259.95,19.53,39.78,5,1,2,1,1,1,1,1,1,0.2726,0.2726,1,0
2026-06-01 05:14:57.420,SGD-0010,229.7378,5.7696,1260.5422,50.1916,47.355,147.95,26.01,18.87,15,0,9,1,1,1,1,1,1,0.2731,0.2731,1,0
2026-06-01 05:14:57.522,SGD-0001,195.4768,4.7922,828.744,49.9971,29.79,18.31,0.61,92.61,0,1,0,0,2,2,2,,,0.2729,0.2729,1,0
2026-06-01 05:14:57.623,SGD-0018,205.7423,8.5064,1510.2992,50.7336,46.44,36.55,6.12,75.56,0,1,0,0,2,2,2,,,0.2727,0.2727,1,0
2026-06-01 05:14:57.724,SGD-0027,195.7883,4.4842,687.9604,50.0431,34.084,20.63,0.95,93.16,0,1,0,0,2,2,2,,,0.2725,0.2725,1,0
2026-06-01 05:14:57.826,SGD-0021,243.9705,9.8351,1851.859,50.3984,58.086,192.52,15.6,39.79,11,1,7,1,1,1,1,1,1,0.273,0.273,1,0
2026-06-01 05:14:57.928,SGD-0013,195.3441,3.9394,665.3694,49.5861,42.195,297.54,20.83,34.05,1,0,1,1,1,1,1,1,1,0.2736,0.2736,1,0
2026-06-01 05:14:58.029,SGD-0011,195.8081,8.8087,1699.4578,50.1315,43.307,131.26,26.22,23.41,5,1,5,1,1,1,1,1,1,0.2741,0.2741,1,0
2026-06-01 05:14:58.131,SGD-0037,191.8866,3.6272,673.7157,50.0148,30.416,17.83,0.77,93.95,2,1,1,0,1,1,1,,,0.2739,0.2739,1,0
2026-06-01 05:14:58.233,SGD-0047,220.8751,6.1586,1142.5521,49.9235,35.983,101.8,26.55,72.97,4,1,0,2,1,1,1,,,0.2737,0.2737,1,0
2026-06-01 05:14:58.333,SGD-0041,250.9404,17.8159,4143.5235,51.9996,50.726,89.58,14.94,47.66,2,1,1,2,1,1,1,,,0.2735,0.2735,1,0
2026-06-01 05:14:58.435,SGD-0030,206.8116,13.0647,2537.2938,51.2474,37.553,126.36,11.02,62.41,3,1,2,1,1,1,1,1,1,0.274,0.274,1,0
2026-06-01 05:14:58.537,SGD-0048,202.6705,4.3509,813.1107,49.957,26.757,16.39,0.64,93.23,1,1,0,0,1,1,1,,,0.2738,0.2738,1,0
2026-06-01 05:14:58.638,SGD-0022,264.989,11.082,2728.4963,50.9528,52.171,154.81,17.89,48.66,6,1,6,1,1,1,1,1,1,0.2743,0.2743,1,0
2026-06-01 05:14:58.740,SGD-0031,261.288,3.5829,898.0353,49.7359,43.869,52.24,6.93,65.84,1,1,0,1,1,1,1,1,1,0.2748,0.2748,1,0
2026-06-01 05:14:58.841,SGD-0014,205.4458,4.3393,764.0638,49.8945,38.494,20.79,0.72,83.88,0,1,0,2,2,2,2,1,1,0.2754,0.2754,1,0
2026-06-01 05:14:58.942,SGD-0012,207.4307,4.0688,771.6394,49.9114,33.561,22.16,2.91,89.68,0,1,1,0,1,1,1,,,0.2752,0.2752,1,0
2026-06-01 05:14:59.044,SGD-0047,214.0899,5.467,1100.9777,49.9414,34.458,69.12,17.38,80.21,0,1,1,0,2,2,2,,,0.275,0.275,1,0
2026-06-01 05:14:59.145,SGD-0037,191.653,4.0944,697.5103,50.0162,28.175,17.27,0.65,91.98,1,1,0,0,1,1,1,,,0.2748,0.2748,1,0
2026-06-01 05:14:59.249,SGD-0039,233.8166,5.3364,1082.5479,49.9638,34.712,17.75,2.99,84.05,1,1,0,2,1,1,1,,,0.2746,0.2746,1,0
2026-06-01 05:14:59.350,SGD-0034,283.1528,10.4079,2563.7639,46.9589,55.683,204.74,21.16,48.03,8,1,4,1,1,1,1,1,1,0.2751,0.2751,1,0
2026-06-01 05:14:59.451,SGD-0006,227.0316,6.4257,1317.8685,50.4658,30.056,94.52,9.24,63.87,0,1,0,0,2,2,2,,,0.2749,0.2749,1,0
2026-06-01 05:14:59.552,SGD-0037,190.8066,4.3106,675.4839,50.0108,29.017,15.92,0.69,92.36,0,1,1,0,2,2,2,,,0.2747,0.2747,1,0
2026-06-01 05:14:59.653,SGD-0007,204.6226,3.4683,632.6326,49.995,28.939,26.47,2.52,85.42,0,1,0,0,2,2,2,,,0.2745,0.2745,1,0
2026-06-01 05:14:59.755,SGD-0010,231.0721,7.6863,1609.1199,50.7743,43.26,191.18,25.0,20.51,13,1,3,1,1,1,1,1,1,0.275,0.275,1,0
2026-06-01 05:14:59.858,SGD-0050,222.9844,4.0962,714.709,49.629,50.068,59.01,5.28,64.22,3,1,0,2,1,1,1,,,0.2748,0.2748,1,0
2026-06-01 05:14:59.960,SGD-0033,201.5247,3.6412,634.5968,49.9662,28.777,16.08,0.49,90.07,1,1,0,0,1,1,1,,,0.2746,0.2746,1,0
2026-06-01 05:15:00.062,SGD-0037,192.4773,4.6973,834.6447,49.9744,26.174,16.41,0.58,91.15,0,1,0,0,2,2,2,,,0.2744,0.2744,1,0
2026-06-01 05:15:00.163,SGD-0034,252.1008,8.5574,2125.3962,48.0305,45.804,136.75,13.84,61.73,0,1,1,0,2,2,2,,,0.2742,0.2742,1,0
2026-06-01 05:15:00.264,SGD-0021,238.4571,8.7442,1899.4031,50.2401,48.093,146.37,20.02,33.97,8,1,5,1,1,1,1,1,1,0.2748,0.2748,1,0
2026-06-01 05:15:00.365,SGD-0005,193.9566,4.3631,690.8845,49.9817,29.6,15.21,0.47,92.44,0,1,0,0,2,2,2,,,0.2746,0.2746,1,0
2026-06-01 05:15:00.467,SGD-0005,194.783,3.8147,704.8492,49.9798,26.834,14.06,0.51,94.94,0,1,0,0,2,2,2,,,0.2744,0.2744,1,0
2026-06-01 05:15:00.568,SGD-0005,203.1393,3.9351,675.4663,49.9882,27.796,51.78,3.44,69.54,15,1,3,1,1,1,1,1,1,0.2749,0.2749,1,0
2026-06-01 05:15:00.671,SGD-0032,201.389,3.9449,757.016,50.0022,32.575,18.18,0.78,92.57,1,1,0,0,1,1,1,,,0.2747,0.2747,1,0
2026-06-01 05:15:00.772,SGD-0030,206.2559,10.0572,1884.5184,50.8175,31.936,86.87,7.53,72.21,1,1,1,0,1,1,1,,,0.2745,0.2745,1,0
2026-06-01 05:15:00.873,SGD-0038,269.5101,13.3357,2941.066,54.8644,50.487,161.16,12.33,43.87,5,1,8,1,1,1,1,1,1,0.275,0.275,1,0
2026-06-01 05:15:00.974,SGD-0015,198.8438,4.9353,1002.7379,50.1161,34.868,56.35,6.29,73.57,1,1,0,0,1,1,1,,,0.2748,0.2748,1,0
2026-06-01 05:15:01.075,SGD-0024,203.7427,4.6502,828.016,50.1555,28.471,25.08,0.81,87.39,1,1,0,0,1,1,1,,,0.2746,0.2746,1,0
2026-06-01 05:15:01.177,SGD-0020,209.5911,5.4115,925.1797,50.457,31.979,108.38,6.86,60.9,10,1,4,1,1,1,1,1,1,0.2751,0.2751,1,0
2026-06-01 05:15:01.279,SGD-0011,204.2309,7.8633,1296.1935,50.6956,41.846,182.43,22.54,19.09,21,1,4,1,1,1,1,1,1,0.2756,0.2756,1,0
2026-06-01 05:15:01.381,SGD-0013,230.9422,9.0888,1956.4998,51.1172,38.706,209.94,17.11,33.02,0,0,2,1,2,2,2,,,0.2754,0.2754,1,0
2026-06-01 05:15:01.482,SGD-0005,203.1648,5.0992,767.2495,51.3368,39.196,50.21,8.79,63.13,3,1,3,1,1,1,1,1,1,0.2759,0.2759,1,0
2026-06-01 05:15:01.584,SGD-0017,201.8775,4.879,863.0948,50.1829,28.533,17.82,1.16,90.31,1,1,0,0,1,1,1,,,0.2757,0.2757,1,0
2026-06-01 05:15:01.688,SGD-0019,199.5645,4.6365,860.8468,49.9628,24.951,18.15,0.57,92.17,2,1,0,0,1,1,1,,,0.2756,0.2756,1,0
2026-06-01 05:15:01.790,SGD-0014,201.1054,4.2462,660.3676,49.8948,34.794,18.23,0.56,88.38,0,1,0,0,2,2,2,,,0.2754,0.2754,1,0
2026-06-01 05:15:01.891,SGD-0043,206.6446,4.9748,820.3394,49.9967,25.109,32.46,0.87,89.63,0,1,0,0,2,2,2,,,0.2752,0.2752,1,0
2026-06-01 05:15:01.993,SGD-0007,212.0635,3.6277,588.9172,50.0282,28.835,66.7,5.83,75.74,6,1,2,1,1,1,1,1,1,0.2757,0.2757,1,0
2026-06-01 05:15:02.096,SGD-0002,243.1473,21.0811,4794.7883,53.0618,44.141,188.87,18.29,48.44,1,1,2,1,1,1,1,1,1,0.2762,0.2762,1,0
2026-06-01 05:15:02.198,SGD-0044,198.1629,9.9705,1652.3174,49.5639,28.341,225.89,16.23,59.92,1,1,0,0,1,1,1,,,0.276,0.276,1,0
2026-06-01 05:15:02.299,SGD-0038,220.4327,10.3904,2076.7693,55.0789,52.99,124.33,14.68,37.84,8,0,2,1,1,1,1,1,1,0.2765,0.2765,1,0
2026-06-01 05:15:02.400,SGD-0002,236.1026,15.8541,3238.5525,52.0078,44.007,138.52,12.25,61.71,1,1,0,2,1,1,1,,,0.2763,0.2763,1,0
2026-06-01 05:15:02.504,SGD-0047,212.503,5.0706,999.9719,50.012,32.671,48.93,11.41,83.93,0,1,1,0,2,2,2,,,0.2761,0.2761,1,0
2026-06-01 05:15:02.605,SGD-0034,229.559,6.7462,1278.8997,48.65,37.993,93.81,9.05,74.74,0,1,0,0,2,2,2,,,0.2759,0.2759,1,0
2026-06-01 05:15:02.706,SGD-0036,205.3799,4.9673,840.0414,50.1672,27.125,18.68,1.15,86.66,0,1,0,0,2,2,2,,,0.2757,0.2757,1,0
2026-06-01 05:15:02.808,SGD-0039,228.4117,7.6862,1368.4725,49.663,38.91,24.92,2.3,81.29,6,1,0,2,1,1,1,,,0.2755,0.2755,1,0
2026-06-01 05:15:02.910,SGD-0028,206.6812,4.7721,919.3793,50.3195,32.228,29.98,3.8,87.44,0,1,0,0,2,2,2,,,0.2753,0.2753,1,0
2026-06-01 05:15:03.012,SGD-0046,199.9,2.8714,554.8545,50.0037,27.568,16.63,0.66,94.24,1,1,0,0,1,1,1,,,0.2752,0.2752,1,0
2026-06-01 05:15:03.114,SGD-0044,196.2816,7.6772,1319.6963,49.7491,28.048,152.29,10.8,72.12,3,1,0,0,1,1,1,,,0.275,0.275,1,0
2026-06-01 05:15:03.215,SGD-0019,200.7691,3.918,646.98,50.0293,24.817,19.97,0.44,92.98,1,1,0,0,1,1,1,,,0.2748,0.2748,1,0
