timestamp,device_id,packet_size,latency,signal_strength,memory_usage,battery_level,cpu_usage,failed_packets,status
2023-07-12 13:22:52.972972,V-01,2400.97,459.09,-100.48,97.59,0.07,95.3,89,1
2023-07-13 13:24:19.459459,V-01,2023.68,525.19,-99.21,89.88,5.93,90.18,21,1
2023-07-14 13:25:45.945945,V-01,2014.41,445.24,-109.71,88.33,7.5,91.52,61,1
2023-07-15 13:27:12.432432,V-01,1368.43,557.16,-97.06,88.45,4.11,90.07,23,1
2023-07-16 13:28:38.918918,V-01,2606.32,549.45,-107.84,97.09,8.13,92.31,28,1
2023-07-17 13:30:05.405405,V-01,2473.32,443.23,-93.78,88.34,15.89,99.55,43,1
2023-07-18 13:31:31.891891,V-01,2379.73,521.9,-104.23,87.94,7.39,96.36,57,1
2023-07-19 13:32:58.378378,V-01,2380.32,646.5,-94.32,96.89,12.67,94.16,57,1
2023-07-20 13:34:24.864864,V-01,2526.98,442.72,-90.4,87.13,19.18,92.98,55,1
2023-07-21 13:35:51.351351,V-01,2215.03,519.39,-103.86,94.97,10.25,92.78,90,1
2023-07-22 13:37:17.837837,V-01,2007.74,531.94,-105.96,87.36,2.94,94.11,95,1
2023-07-23 13:38:44.324324,V-01,2150.48,455.01,-112.54,91.84,6.45,91.07,98,1
2023-07-24 13:40:10.810810,V-01,1886.53,548.35,-109.31,96.35,3.21,92.01,22,1
2023-07-25 13:41:37.297297,V-01,2124.02,496.66,-105.89,89.4,1.45,92.65,63,1
2023-07-26 13:43:03.783783,V-01,2210.39,473.12,-98.31,92.92,18.74,95.33,68,1
2023-07-27 13:44:30.270270,V-01,1958.57,503.28,-102.84,95.38,16.84,93.68,31,1
2023-07-28 13:45:56.756756,V-01,1610.02,472.11,-104.04,85.08,14.62,97.82,90,1
2023-07-29 13:47:23.243243,V-01,1852.15,585.4,-106.12,85.14,7.98,97.8,65,1
2023-07-30 13:48:49.729729,V-01,1777.71,541.48,-91.89,94.71,15.16,96.72,23,1
2023-07-31 13:50:16.216216,V-01,1900.95,512.28,-88.97,94.3,10.34,90.36,82,1
2023-08-01 13:51:42.702702,V-01,1624.9,464.38,-109.32,87.9,3.02,90.58,89,1
2023-08-02 13:53:09.189189,V-01,1949.23,431.35,-98.41,85.89,0.48,98.87,44,1
2023-08-03 13:54:35.675675,V-01,1851.38,505.66,-102.92,91.63,9.26,94.06,22,1
2023-08-04 13:56:02.162162,V-01,2313.29,509.84,-106.71,89.71,0.8,97.42,62,1
2023-08-05 13:57:28.648648,V-01,1833.21,462.03,-89.79,98.99,7.72,96.6,60,1
2023-08-06 13:58:55.135135,V-01,1948.34,457.98,-92.59,95.36,6.73,96.45,56,1
2023-08-07 14:00:21.621621,V-01,2497.19,450.33,-87.43,87.45,6.24,98.04,31,1
2023-08-08 14:01:48.108108,V-01,1974.6,454.55,-115.18,93.33,3.44,96.22,23,1
2023-08-09 14:03:14.594594,V-01,2019.35,564.95,-109.72,90.37,6.01,97.76,51,1
2023-08-10 14:04:41.081081,V-01,2219.09,505.04,-112.84,88.7,8.61,93.87,49,1
2023-08-11 14:06:07.567567,V-01,2289.01,524.27,-100.87,94.0,13.18,94.67,54,1
2023-08-12 14:07:34.054054,V-01,1876.52,512.55,-105.19,89.84,11.59,90.91,79,1
2023-08-13 14:09:00.540540,V-01,1587.41,521.44,-99.79,92.29,19.37,92.89,30,1
2023-08-14 14:10:27.027027,V-01,1497.16,506.02,-87.03,89.04,4.71,96.54,31,1
2023-08-15 14:11:53.513513,V-01,2176.95,494.96,-109.28,93.79,1.04,90.41,52,1
2023-08-16 14:13:20.000000,V-01,2212.97,424.18,-82.35,99.74,5.85,96.23,82,1
2023-08-17 14:14:46.486486,V-01,2039.38,521.76,-85.24,93.96,13.3,90.47,24,1
2023-08-18 14:16:12.972972,V-01,1874.36,446.72,-102.26,99.27,15.18,99.68,46,1
2023-08-19 14:17:39.459459,V-01,1869.62,419.53,-108.14,96.74,10.76,91.18,77,1
2023-08-20 14:19:05.945945,V-01,2138.17,449.61,-85.89,93.85,7.5,90.6,54,1
2023-08-21 14:20:32.432432,V-01,2454.34,494.11,-98.05,95.25,17.52,96.37,67,1
2023-08-22 14:21:58.918918,V-01,1506.2,582.78,-99.87,96.68,9.34,95.28,47,1
2023-08-23 14:23:25.405405,V-01,2051.26,520.57,-95.2,87.16,6.79,90.59,33,1
2023-08-24 14:24:51.891891,V-01,2434.39,476.62,-87.4,97.52,9.14,91.63,22,1
2023-08-25 14:26:18.378378,V-01,2100.59,580.75,-99.85,98.71,3.73,99.12,99,1
2023-08-26 14:27:44.864864,V-01,1885.35,509.78,-96.87,92.73,9.01,93.43,37,1
2023-08-27 14:29:11.351351,V-01,1923.63,599.36,-88.75,98.21,12.25,93.14,34,1
2023-08-28 14:30:37.837837,V-01,1805.22,571.65,-104.46,88.77,5.14,90.59,52,1
2023-08-29 14:32:04.324324,V-01,1738.96,525.47,-100.9,89.9,4.36,97.16,27,1
2023-08-30 14:33:30.810810,V-01,2050.06,521.95,-99.52,89.08,8.83,93.09,48,1
2023-08-31 14:34:57.297297,V-01,2048.21,509.07,-84.16,97.83,9.16,91.94,90,1
2023-09-01 14:36:23.783783,V-01,2386.43,456.54,-94.53,99.92,14.54,98.31,59,1
2023-09-02 14:37:50.270270,V-01,1585.62,499.07,-96.13,97.58,19.26,94.24,76,1
2023-09-03 14:39:16.756756,V-01,1400.45,455.08,-133.15,95.86,17.96,92.72,57,1
2023-09-04 14:40:43.243243,V-01,2086.05,458.35,-103.09,93.68,18.64,94.23,45,1
2023-09-05 14:42:09.729729,V-01,1826.5,517.76,-99.59,86.22,9.69,92.77,68,1
2023-09-06 14:43:36.216216,V-01,1525.43,559.73,-88.09,88.1,17.53,94.57,92,1
2023-09-07 14:45:02.702702,V-01,2182.54,498.84,-102.64,94.98,8.89,99.58,96,1
2023-09-08 14:46:29.189189,V-01,2053.17,577.1,-102.75,86.05,7.19,93.53,62,1
2023-09-09 14:47:55.675675,V-01,2559.97,438.67,-104.88,98.07,5.31,97.83,85,1
2023-09-10 14:49:22.162162,V-01,2361.6,574.76,-94.39,85.46,19.52,93.17,70,1
2023-09-11 14:50:48.648648,V-01,2507.3,533.09,-96.88,96.15,15.25,97.23,75,1
2023-09-12 14:52:15.135135,V-01,1750.38,438.87,-101.71,85.2,15.65,91.94,76,1
2023-09-13 14:53:41.621621,V-01,1695.44,466.23,-79.97,91.69,2.67,92.84,56,1
2023-09-14 14:55:08.108108,V-01,2477.34,557.29,-97.39,90.19,5.84,93.82,53,1
2023-09-15 14:56:34.594594,V-01,1860.72,438.13,-94.67,89.58,7.18,98.42,63,1
2023-09-16 14:58:01.081081,V-01,2164.96,546.43,-117.42,97.3,0.86,94.44,48,1
2023-09-17 14:59:27.567567,V-01,1693.67,448.79,-83.79,88.1,6.26,96.02,43,1
2023-09-18 15:00:54.054054,V-01,1999.77,492.21,-105.6,99.06,18.84,97.41,51,1
2023-09-19 15:02:20.540540,V-01,2122.74,450.85,-102.24,87.32,8.6,93.09,71,1
2023-09-20 15:03:47.027027,V-01,2312.97,539.38,-97.16,89.01,18.78,93.44,47,1
2023-09-21 15:05:13.513513,V-01,1938.65,545.74,-96.46,94.4,2.08,90.41,69,1
2023-09-22 15:06:40.000000,V-01,2215.72,535.59,-92.49,88.57,17.98,95.39,20,1
2023-09-23 15:08:06.486486,V-01,2365.31,568.79,-85.51,86.54,3.87,95.45,34,1
2023-09-24 15:09:32.972972,V-01,2096.63,417.07,-97.47,96.77,11.04,96.89,56,1
2023-09-25 15:10:59.459459,V-01,2483.69,551.25,-102.81,87.11,6.3,91.21,56,1
2023-09-26 15:12:25.945945,V-01,2089.22,449.18,-98.24,92.4,4.95,90.28,47,1
2023-09-27 15:13:52.432432,V-01,2257.89,493.46,-74.56,88.24,15.11,94.64,99,1
2023-09-28 15:15:18.918918,V-01,2371.14,556.56,-99.11,89.5,0.27,93.04,73,1
2023-09-29 15:16:45.405405,V-01,2032.65,390.77,-114.85,96.89,11.54,93.48,26,1
2023-09-30 15:18:11.891891,V-01,2487.62,499.39,-98.27,91.14,0.46,97.29,95,1
2023-10-01 15:19:38.378378,V-01,1947.41,483.95,-101.35,91.58,1.75,90.52,61,1
2023-10-02 15:21:04.864864,V-01,1973.99,515.09,-112.92,85.54,4.6,93.05,63,1
2023-10-03 15:22:31.351351,V-01,2125.38,487.87,-88.3,94.16,10.46,95.54,36,1
2023-10-04 15:23:57.837837,V-01,1939.3,526.64,-107.4,89.12,9.64,90.25,23,1
2023-10-05 15:25:24.324324,V-01,1884.7,492.61,-92.42,89.3,10.46,94.14,59,1
2023-10-06 15:26:50.810810,V-01,1775.67,543.84,-93.9,88.03,13.96,94.06,34,1
2023-10-07 15:28:17.297297,V-01,2361.48,484.21,-109.31,96.75,1.81,95.29,52,1
2023-10-08 15:29:43.783783,V-01,1471.19,437.56,-101.2,99.13,6.16,93.56,21,1
2023-10-09 15:31:10.270270,V-01,2034.64,529.99,-106.59,94.86,1.7,92.16,23,1
2023-10-10 15:32:36.756756,V-01,2101.68,503.53,-109.31,94.75,0.58,94.44,48,1
2023-10-11 15:34:03.243243,V-01,1570.63,439.43,-91.19,96.93,0.82,92.45,44,1
2023-10-12 15:35:29.729729,V-01,2067.96,428.27,-102.49,92.52,19.4,92.17,87,1
2023-10-13 15:36:56.216216,V-01,1777.46,571.27,-102.77,93.94,5.43,98.88,64,1
2023-10-14 15:38:22.702702,V-01,2148.7,455.39,-105.12,92.07,4.17,91.63,38,1
2023-10-15 15:39:49.189189,V-01,2137.92,466.78,-102.94,88.7,4.38,91.19,29,1
2023-10-16 15:41:15.675675,V-01,2148.29,493.99,-92.69,90.18,8.56,93.58,80,1
2023-10-17 15:42:42.162162,V-01,2455.89,487.19,-84.45,90.06,0.01,95.41,40,1
2023-10-18 15:44:08.648648,V-01,1615.13,499.65,-113.45,99.76,15.83,91.09,40,1
2023-10-19 15:45:35.135135,V-01,2121.28,530.11,-108.3,86.72,4.89,90.91,58,1
2023-10-20 15:47:01.621621,V-01,2382.5,474.35,-109.6,88.02,19.97,93.41,72,1
2023-10-21 15:48:28.108108,V-01,1549.82,497.02,-100.52,92.22,3.04,95.57,77,1
2023-10-22 15:49:54.594594,V-01,2284.12,469.38,-107.47,95.07,13.87,91.21,29,1
2023-10-23 15:51:21.081081,V-01,2024.52,530.49,-91.53,97.61,14.8,91.91,81,1
2023-10-24 15:52:47.567567,V-01,2310.71,511.31,-119.55,88.95,0.32,93.96,99,1
2023-10-25 15:54:14.054054,V-01,2196.04,521.21,-87.23,89.6,3.4,98.34,26,1
2023-10-26 15:55:40.540540,V-01,1492.15,503.36,-115.16,91.1,17.85,94.65,77,1
2023-10-27 15:57:07.027027,V-01,1939.74,387.51,-110.77,88.72,5.58,96.95,36,1
2023-10-28 15:58:33.513513,V-01,2042.19,482.19,-104.79,99.7,0.84,90.71,90,1
2023-10-29 16:00:00.000000,V-01,1872.39,512.54,-97.6,97.37,16.43,92.02,51,1
2023-10-30 16:01:26.486486,V-01,2067.07,573.19,-121.26,85.14,4.01,95.74,96,1
2023-10-31 16:02:52.972972,V-01,1986.5,429.56,-94.04,93.62,12.15,94.6,59,1
2023-11-01 16:04:19.459459,V-01,2165.01,558.56,-97.92,93.4,6.91,95.43,43,1
2023-11-02 16:05:45.945945,V-01,2026.28,438.22,-93.62,87.93,10.32,92.54,21,1
2023-11-03 16:07:12.432432,V-01,2008.97,529.92,-101.6,86.74,1.82,96.76,22,1
2023-11-04 16:08:38.918918,V-01,2181.93,480.09,-93.55,91.04,13.13,90.71,20,1
2023-11-05 16:10:05.405405,V-01,2427.2,519.04,-92.0,92.54,19.68,94.29,96,1
2023-11-06 16:11:31.891891,V-01,1527.32,532.85,-80.88,86.72,13.4,94.54,53,1
2023-11-07 16:12:58.378378,V-01,2052.32,555.09,-104.98,93.26,7.36,98.64,24,1
2023-11-08 16:14:24.864864,V-01,1920.04,510.48,-101.04,91.42,13.75,91.86,79,1
2023-11-09 16:15:51.351351,V-01,1681.61,547.62,-107.58,94.84,7.38,95.6,55,1
2023-11-10 16:17:17.837837,V-01,2043.68,512.56,-92.07,96.55,13.31,90.83,45,1
2023-11-11 16:18:44.324324,V-01,1879.12,465.17,-110.36,85.63,3.09,97.85,65,1
2023-11-12 16:20:10.810810,V-01,1688.63,585.35,-112.14,99.0,12.4,95.03,93,1
2023-11-13 16:21:37.297297,V-01,2348.73,450.55,-109.85,90.88,4.71,91.56,39,1
2023-11-14 16:23:03.783783,V-01,1918.36,403.93,-103.39,94.57,19.61,94.46,41,1
2023-11-15 16:24:30.270270,V-01,2393.68,487.38,-107.54,87.21,17.61,93.69,31,1
2023-11-16 16:25:56.756756,V-01,1860.04,506.86,-87.71,87.99,18.05,92.93,71,1
2023-11-17 16:27:23.243243,V-01,1376.57,451.6,-98.15,85.98,9.71,99.01,48,1
2023-11-18 16:28:49.729729,V-01,1317.72,428.32,-87.26,97.58,7.55,94.63,57,1
2023-11-19 16:30:16.216216,V-01,1327.31,454.14,-103.31,90.18,19.23,92.43,77,1
2023-11-20 16:31:42.702702,V-01,2085.14,536.85,-95.29,90.23,3.99,96.46,98,1
2023-11-21 16:33:09.189189,V-01,2180.56,411.49,-103.2,96.73,6.98,93.11,97,1
2023-11-22 16:34:35.675675,V-01,2638.11,495.38,-86.3,89.14,9.0,99.69,31,1
2023-11-23 16:36:02.162162,V-01,1931.65,510.79,-88.13,91.3,19.18,95.22,29,1
2023-11-24 16:37:28.648648,V-01,1935.67,472.86,-85.31,99.37,12.63,94.83,76,1
2023-11-25 16:38:55.135135,V-01,2234.5,520.07,-103.95,88.08,12.45,98.79,46,1
2023-11-26 16:40:21.621621,V-01,1984.25,553.72,-114.75,94.36,9.21,96.65,96,1
2023-11-27 16:41:48.108108,V-01,2108.31,518.52,-92.37,89.42,14.79,93.12,61,1
2023-11-28 16:43:14.594594,V-01,2009.73,506.49,-109.71,85.28,2.33,93.27,59,1
2023-11-29 16:44:41.081081,V-01,2208.43,479.05,-117.95,95.49,4.21,96.25,48,1
2023-11-30 16:46:07.567567,V-01,2643.53,495.24,-110.26,97.6,1.7,98.96,38,1
2023-12-01 16:47:34.054054,V-01,1858.94,415.13,-111.07,88.95,9.34,93.26,77,1
2023-12-02 16:49:00.540540,V-01,2125.24,355.42,-109.01,89.44,9.17,98.92,46,1
2023-12-03 16:50:27.027027,V-01,1242.1,491.74,-108.21,94.5,2.04,94.98,65,1
2023-12-04 16:51:53.513513,V-01,1715.43,555.05,-84.72,86.77,1.74,98.4,55,1
2023-12-05 16:53:19.999999,V-01,2765.03,484.59,-104.67,99.67,11.64,99.35,76,1
2023-12-06 16:54:46.486486,V-01,2199.43,489.25,-97.77,86.12,5.65,90.62,52,1
2023-12-07 16:56:12.972972,V-01,1511.83,469.22,-96.09,93.87,16.73,92.35,28,1
2023-12-08 16:57:39.459459,V-01,2300.52,494.88,-113.3,97.73,17.93,94.11,83,1
2023-12-09 16:59:05.945945,V-01,1978.3,450.04,-90.87,89.41,10.42,90.38,54,1
2023-12-10 17:00:32.432432,V-01,1827.47,463.39,-96.11,85.68,10.12,97.74,55,1
2023-12-11 17:01:58.918918,V-01,2091.41,482.53,-117.66,99.95,16.04,93.69,64,1
2023-12-12 17:03:25.405405,V-01,1934.89,491.04,-111.37,91.05,10.8,96.58,43,1
2023-12-13 17:04:51.891891,V-01,1983.37,462.75,-106.76,96.02,0.39,98.36,20,1
2023-12-14 17:06:18.378378,V-01,2771.06,522.29,-100.79,86.68,4.34,95.63,73,1
2023-12-15 17:07:44.864864,V-01,1900.28,503.82,-82.42,88.0,15.57,90.61,76,1
2023-12-16 17:09:11.351351,V-01,2272.68,448.42,-88.7,97.62,1.24,95.4,40,1
2023-12-17 17:10:37.837837,V-01,996.07,474.43,-77.11,97.64,18.81,92.22,63,1
2023-12-18 17:12:04.324324,V-01,1418.95,401.76,-87.66,96.41,14.96,96.91,48,1
2023-12-19 17:13:30.810810,V-01,1883.81,569.77,-109.52,90.56,17.29,94.8,69,1
2023-12-20 17:14:57.297297,V-01,1567.44,495.15,-88.07,97.82,13.0,93.34,32,1
2023-12-21 17:16:23.783783,V-01,2270.34,580.7,-74.81,95.48,11.52,99.6,58,1
2023-12-22 17:17:50.270270,V-01,1877.8,528.97,-100.97,85.57,12.23,98.21,38,1
2023-12-23 17:19:16.756756,V-01,1420.76,527.63,-90.71,96.79,7.35,98.47,98,1
2023-12-24 17:20:43.243243,V-01,2172.87,567.91,-99.96,90.08,1.67,99.24,30,1
2023-12-25 17:22:09.729729,V-01,2024.28,574.9,-96.43,87.08,1.63,92.37,20,1
2023-12-26 17:23:36.216216,V-01,1289.55,615.36,-111.68,96.71,1.84,93.64,20,1
2023-12-27 17:25:02.702702,V-01,2136.35,481.4,-104.65,88.39,12.73,92.58,96,1
2023-12-28 17:26:29.189189,V-01,1986.7,513.68,-107.71,93.48,13.85,98.6,62,1
2023-12-29 17:27:55.675675,V-01,2165.88,422.25,-104.34,95.82,9.13,94.45,41,1
2023-12-30 17:29:22.162162,V-01,2095.19,396.13,-97.32,90.36,0.38,92.96,66,1
2023-12-31 17:30:48.648648,V-01,2103.35,603.77,-109.9,90.31,4.28,94.1,42,1
2024-01-01 17:32:15.135135,V-01,1934.47,472.39,-96.55,94.23,11.06,94.35,26,1
2024-01-02 17:33:41.621621,V-01,1735.77,487.5,-121.61,92.68,14.07,95.3,94,1
2024-01-03 17:35:08.108108,V-01,1955.99,506.92,-98.45,99.34,13.46,93.99,83,1
2024-01-04 17:36:34.594594,V-01,2012.49,434.67,-101.09,93.52,15.36,91.52,79,1
2024-01-05 17:38:01.081081,V-01,1840.45,488.02,-106.37,91.55,8.42,93.47,39,1
2024-01-06 17:39:27.567567,V-01,1422.79,457.64,-112.25,91.09,7.55,97.98,91,1
2024-01-07 17:40:54.054054,V-01,1910.69,567.6,-69.06,96.8,0.98,95.29,82,1
2024-01-08 17:42:20.540540,V-01,2092.76,523.01,-108.9,87.61,0.11,95.48,27,1
2024-01-09 17:43:47.027027,V-01,1926.42,490.52,-109.0,89.73,16.0,90.1,45,1
2024-01-10 17:45:13.513513,V-01,1761.06,436.43,-119.97,95.05,8.52,99.93,37,1
2024-01-11 17:46:39.999999,V-01,2010.0,513.76,-125.4,87.51,0.39,96.27,79,1
2024-01-12 17:48:06.486486,V-01,1677.75,525.34,-103.42,87.3,2.39,97.17,29,1
2024-01-13 17:49:32.972972,V-01,1879.81,451.12,-88.58,94.23,8.39,92.63,82,1
2024-01-14 17:50:59.459459,V-01,1737.44,526.67,-97.58,92.17,4.3,98.67,29,1
2024-01-15 17:52:25.945945,V-01,2117.79,481.35,-90.33,88.06,8.63,94.68,57,1
2024-01-16 17:53:52.432432,V-01,1902.51,500.66,-88.54,95.95,15.77,91.46,67,1
2024-01-17 17:55:18.918918,V-01,2129.2,468.4,-100.4,93.27,15.96,91.78,92,1
2024-01-18 17:56:45.405405,V-01,1646.57,524.65,-106.85,85.12,3.62,96.1,40,1
2024-01-19 17:58:11.891891,V-01,1548.64,546.97,-81.48,96.44,13.68,91.59,96,1
2024-01-20 17:59:38.378378,V-01,1657.17,530.2,-114.12,88.68,15.56,90.04,35,1
2024-01-21 18:01:04.864864,V-01,2251.34,479.62,-95.71,89.52,14.36,90.55,61,1
2024-01-22 18:02:31.351351,V-01,1509.76,510.2,-97.38,98.13,9.21,90.83,82,1
2024-01-23 18:03:57.837837,V-01,1165.77,544.32,-94.02,95.38,4.98,95.02,79,1
2024-01-24 18:05:24.324324,V-01,2259.22,505.88,-100.29,97.69,7.11,90.45,96,1
2024-01-25 18:06:50.810810,V-01,1961.59,436.57,-104.32,87.68,14.79,93.89,69,1
2024-01-26 18:08:17.297297,V-01,2217.8,420.11,-89.09,92.18,5.57,99.59,91,1
2024-01-27 18:09:43.783783,V-01,2182.54,558.81,-83.74,97.83,7.02,98.62,60,1
2024-01-28 18:11:10.270270,V-01,2134.09,421.45,-94.19,86.59,2.22,91.47,52,1
2024-01-29 18:12:36.756756,V-01,2286.56,464.14,-81.1,94.82,18.85,97.54,66,1
2024-01-30 18:14:03.243243,V-01,2019.43,489.55,-94.28,92.24,5.89,94.12,49,1
2024-01-31 18:15:29.729729,V-01,2483.36,506.66,-82.71,86.96,9.41,96.3,96,1
2024-02-01 18:16:56.216216,V-01,2145.44,483.06,-101.45,96.48,2.62,93.49,74,1
2024-02-02 18:18:22.702702,V-01,2360.82,477.87,-71.32,89.27,8.11,93.74,69,1
2024-02-03 18:19:49.189189,V-01,2114.46,423.49,-96.56,98.34,15.01,90.92,74,1
2024-02-04 18:21:15.675675,V-01,1922.94,435.97,-108.03,89.75,8.66,93.98,49,1
2024-02-05 18:22:42.162162,V-01,2258.14,450.4,-91.31,98.42,19.12,94.31,45,1
2024-02-06 18:24:08.648648,V-01,2266.13,516.5,-112.03,98.09,7.71,99.63,48,1
2024-02-07 18:25:35.135135,V-01,1689.74,435.34,-110.04,92.7,11.73,97.0,32,1
2024-02-08 18:27:01.621621,V-01,2866.24,472.25,-92.6,88.32,5.65,98.2,78,1
2024-02-09 18:28:28.108108,V-01,2092.18,534.85,-92.35,95.85,12.88,98.02,79,1
2024-02-10 18:29:54.594594,V-01,1547.99,528.33,-102.76,91.55,4.68,92.64,63,1
2024-02-11 18:31:21.081081,V-01,2055.8,446.75,-95.79,98.81,8.76,94.98,50,1
2024-02-12 18:32:47.567567,V-01,1807.12,560.42,-90.63,86.09,4.29,97.11,83,1
2024-02-13 18:34:14.054054,V-01,1453.98,614.77,-88.11,97.09,15.75,99.39,70,1
2024-02-14 18:35:40.540540,V-01,1957.01,531.21,-96.53,93.74,14.85,97.36,73,1
2024-02-15 18:37:07.027027,V-01,1738.97,441.7,-111.32,87.31,14.33,92.26,66,1
2024-02-16 18:38:33.513513,V-01,1864.17,560.74,-114.45,85.55,17.55,99.85,58,1
2024-02-17 18:39:59.999999,V-01,1996.02,409.48,-107.3,89.82,11.6,99.65,41,1
2024-02-18 18:41:26.486486,V-01,2016.69,560.97,-106.67,86.25,1.55,91.65,64,1
2024-02-19 18:42:52.972972,V-01,2098.81,500.2,-128.04,87.28,5.01,96.41,55,1
2024-02-20 18:44:19.459459,V-01,1483.84,502.27,-96.76,97.91,11.2,93.75,88,1
2024-02-21 18:45:45.945945,V-01,2131.93,487.64,-89.89,94.18,10.09,92.97,72,1
2024-02-22 18:47:12.432432,V-01,1416.86,525.99,-90.15,94.58,7.2,97.11,62,1
2024-02-23 18:48:38.918918,V-01,1996.46,484.96,-96.43,95.31,14.81,91.46,41,1
2024-02-24 18:50:05.405405,V-01,1889.36,525.31,-101.69,85.54,18.34,94.44,63,1
2024-02-25 18:51:31.891891,V-01,2277.76,521.37,-95.53,94.92,7.91,94.67,54,1
2024-02-26 18:52:58.378378,V-01,2271.01,540.05,-97.57,95.71,1.1,98.52,91,1
2024-02-27 18:54:24.864864,V-01,2479.12,574.78,-105.54,89.13,13.98,99.98,91,1
2024-02-28 18:55:51.351351,V-01,2092.71,479.52,-99.35,92.57,17.02,91.0,42,1
2024-02-29 18:57:17.837837,V-01,2053.67,442.63,-84.69,99.5,0.49,95.23,77,1
2024-03-01 18:58:44.324324,V-01,1809.37,471.34,-98.85,98.66,8.77,91.32,37,1
2024-03-02 19:00:10.810810,V-01,1932.39,585.44,-101.99,86.56,18.89,97.14,63,1
2024-03-03 19:01:37.297297,V-01,1773.43,622.08,-98.55,89.87,4.06,94.82,42,1
2024-03-04 19:03:03.783783,V-01,1528.22,459.01,-106.12,87.47,15.64,95.66,33,1
2024-03-05 19:04:30.270270,V-01,2063.17,474.9,-99.34,95.25,17.06,91.31,21,1
2024-03-06 19:05:56.756756,V-01,1858.37,551.17,-110.47,93.19,9.15,90.26,89,1
2024-03-07 19:07:23.243243,V-01,1710.39,495.26,-94.16,99.23,10.82,92.03,42,1
2024-03-08 19:08:49.729729,V-01,2237.67,475.13,-112.01,92.75,19.74,93.38,61,1
2024-03-09 19:10:16.216216,V-01,2576.55,528.85,-102.54,94.73,18.64,98.41,42,1
2024-03-10 19:11:42.702702,V-01,2141.98,398.6,-110.21,92.25,11.93,95.0,44,1
2024-03-11 19:13:09.189189,V-01,2178.01,464.36,-114.34,88.67,6.85,93.56,90,1
2024-03-12 19:14:35.675675,V-01,1761.7,424.42,-108.3,88.11,9.48,93.2,25,1
2024-03-13 19:16:02.162162,V-01,2134.75,445.73,-106.66,94.33,18.28,90.89,89,1
2024-03-14 19:17:28.648648,V-01,1567.86,527.51,-89.95,93.13,2.37,93.78,74,1
2024-03-15 19:18:55.135135,V-01,2241.05,434.29,-109.82,85.78,18.98,98.49,25,1
2024-03-16 19:20:21.621621,V-01,1951.3,492.43,-120.85,94.28,15.16,99.67,86,1
2024-03-17 19:21:48.108108,V-01,1762.58,381.35,-115.51,92.59,12.18,99.55,68,1
2024-03-18 19:23:14.594594,V-01,2108.08,453.01,-91.37,91.62,0.3,95.54,40,1
2024-03-19 19:24:41.081081,V-01,2172.4,448.14,-91.03,99.2,8.03,98.7,97,1
2024-03-20 19:26:07.567567,V-01,2059.91,443.86,-103.78,94.52,12.36,96.88,35,1
2024-03-21 19:27:34.054054,V-01,2214.4,491.81,-110.37,92.63,1.68,90.97,61,1
2024-03-22 19:29:00.540540,V-01,1987.78,389.48,-124.23,96.25,10.47,94.93,89,1
2024-03-23 19:30:27.027027,V-01,1715.17,563.98,-91.78,88.46,9.15,97.96,91,1
2024-03-24 19:31:53.513513,V-01,1821.25,465.44,-97.79,99.52,10.8,92.77,24,1
2024-03-25 19:33:20.000000,V-01,1890.23,441.98,-94.48,86.73,5.3,97.74,67,1
2024-03-26 19:34:46.486486,V-01,1795.65,545.11,-100.75,85.72,9.14,98.02,70,1
2024-03-27 19:36:12.972972,V-01,1493.39,549.0,-105.89,94.81,4.73,93.79,59,1
2024-03-28 19:37:39.459459,V-01,2047.7,379.26,-92.58,95.6,5.92,93.74,55,1
2024-03-29 19:39:05.945945,V-01,1688.09,483.37,-112.73,89.08,9.74,95.78,26,1
2024-03-30 19:40:32.432432,V-01,2069.47,488.39,-84.1,91.67,14.18,99.55,39,1
2024-03-31 19:41:58.918918,V-01,1788.99,552.29,-101.27,87.64,5.78,98.57,88,1
2024-04-01 19:43:25.405405,V-01,2073.06,554.34,-109.91,94.32,7.49,98.99,79,1
2024-04-02 19:44:51.891891,V-01,2224.58,476.26,-89.08,96.24,13.61,98.75,81,1
2024-04-03 19:46:18.378378,V-01,1949.02,494.64,-85.45,85.0,4.54,98.45,72,1
2024-04-04 19:47:44.864864,V-01,1829.06,498.79,-102.53,90.2,14.15,97.25,58,1
2024-04-05 19:49:11.351351,V-01,1543.98,530.61,-89.36,92.56,0.13,99.07,44,1
2024-04-06 19:50:37.837837,V-01,1916.91,512.56,-103.86,92.17,6.76,96.47,85,1
2024-04-07 19:52:04.324324,V-01,2739.99,593.01,-98.88,92.04,9.2,91.96,26,1
2024-04-08 19:53:30.810810,V-01,2246.92,412.9,-106.31,89.94,4.86,96.57,80,1
2024-04-09 19:54:57.297297,V-01,2760.51,475.53,-96.74,88.84,19.07,96.37,82,1
2024-04-10 19:56:23.783783,V-01,1652.28,405.59,-90.76,91.82,15.36,96.5,38,1
2024-04-11 19:57:50.270270,V-01,1914.14,453.11,-100.1,98.6,7.17,90.44,94,1
2024-04-12 19:59:16.756756,V-01,1948.6,500.41,-93.13,96.89,15.16,99.88,76,1
2024-04-13 20:00:43.243243,V-01,2063.12,502.72,-88.26,95.12,8.85,98.88,34,1
2024-04-14 20:02:09.729729,V-01,1424.5,463.41,-77.56,93.78,1.89,96.62,41,1
2024-04-15 20:03:36.216216,V-01,2733.36,489.62,-89.15,92.12,19.73,94.94,51,1
